	2223 
1	43	23	45	24	4.38473412263588	-2.52316860851944
2	43	23	45	26	0.863659288835250	-2.69336320390076
3	43	23	45	28	0.362610506126594	-3.14242383753885
4	43	23	45	29	0.243037770499892	-3.36081154033984
5	43	23	45	30	0.219316317089254	-3.47986332080744
6	43	23	45	31	0.156950146913675	-3.71758884120190
7	43	23	45	32	0.135739540527143	-4.02702259383886
8	43	23	45	33	0.107070277312552	-4.28555460912660
9	43	23	45	35	0.0875555661871456	-4.72380244341865
10	43	23	45	36	0.0765160681980097	-5.08699515520591
11	43	23	45	37	0.0726095632817326	-5.17193891529273
12	43	23	45	38	0.0697938132027436	-5.52391855867242
13	43	23	45	41	0.0566434044645575	-6.38693887145892
14	43	23	46	26	0.849087573741045	-2.64958248607627
15	43	23	46	28	0.358501703635455	-2.77381692899474
16	43	23	46	29	0.243218683068553	-2.97055190979336
17	43	23	46	30	0.201168659023365	-3.24065257921517
18	43	23	46	31	0.150270743108110	-3.36097695374685
19	43	23	46	32	0.123372317016839	-3.58534203509468
20	43	23	46	33	0.111896732870552	-3.78962517008329
21	43	23	46	35	0.0857257445779674	-4.23009150618900
22	43	23	46	36	0.0714080238073769	-4.40092029363964
23	43	23	46	37	0.0700713942893105	-4.51559115257871
24	43	23	46	38	0.0668282689815565	-4.86953498380430
25	43	23	46	39	0.0587156863760032	-4.84707919356907
26	43	23	46	41	0.0523350206655326	-5.29687711354761
27	43	23	47	26	0.962219326842373	-2.61991511441121
28	45	24	47	26	1.55651728954815	-2.67171857494502
29	43	23	47	28	0.338831771002003	-2.79446155936525
30	45	24	47	28	0.604784447244637	-2.88782296022788
31	43	23	47	29	0.250800932302267	-2.84630380490117
32	45	24	47	29	0.387539001636400	-3.04296184661843
33	43	23	47	30	0.175008770877313	-3.04771557294770
34	45	24	47	30	0.255416848736808	-3.05880855683521
35	43	23	47	31	0.140894239898987	-3.12457350792589
36	45	24	47	31	0.184947253171882	-3.36342442463590
37	43	23	47	32	0.121630722214299	-3.33371174218706
38	45	24	47	32	0.152797330474157	-3.53670443358941
39	43	23	47	33	0.0995279351771953	-3.44603239808380
40	45	24	47	33	0.129469463355252	-3.71900286198011
41	43	23	47	35	0.0700093913177915	-3.97262820594387
42	45	24	47	35	0.0998910469331912	-4.08510605334009
43	43	23	47	36	0.0736483251729006	-3.98473326056240
44	45	24	47	36	0.0928074038398939	-4.50287416605396
45	43	23	47	37	0.0662270578556818	-4.20444918453655
46	45	24	47	37	0.0796498011488790	-4.80784700459231
47	43	23	47	38	0.0605522083892390	-4.32706967316168
48	45	24	47	38	0.0810466080413811	-4.99691642645789
49	43	23	47	39	0.0573935473678765	-4.55883261642247
50	45	24	47	39	0.0699279592752896	-5.28007425576135
51	45	24	47	41	0.0622169071260330	-5.46312565488206
52	43	23	47	42	0.0392087591177439	-5.48541905790856
53	45	24	47	42	0.0513706734639432	-6.41093441807939
54	43	23	49	26	0.856685193397425	-2.52706694766001
55	45	24	49	26	1.86795735299498	-2.56382128490072
56	43	23	49	28	0.327820868449334	-2.67412399577876
57	45	24	49	28	0.556823469119468	-2.64176408005115
58	46	26	49	28	1.78975683640948	-2.61911201442358
59	43	23	49	29	0.240025442914656	-2.80977933253212
60	45	24	49	29	0.380438008946446	-2.79318078153879
61	46	26	49	29	0.936555170613005	-2.64716411466375
62	43	23	49	30	0.178190861125905	-2.82302440644666
63	45	24	49	30	0.269693172178534	-2.95909126597505
64	46	26	49	30	0.568968682955019	-2.74098081722725
65	47	28	49	30	1.87887825527813	-2.69302809825697
66	43	23	49	31	0.141948627871766	-2.97346668193181
67	45	24	49	31	0.211792167686026	-3.05231328053515
68	46	26	49	31	0.393053809256161	-2.94559123892796
69	47	28	49	31	1.09095614561496	-2.80831539877513
70	43	23	49	32	0.122784172865845	-3.15005622775683
71	45	24	49	32	0.153348613713934	-3.25713383799276
72	46	26	49	32	0.298948505666254	-2.94419965743633
73	47	28	49	32	0.694909852029406	-2.83404678105831
74	43	23	49	33	0.103216343269380	-3.33750881109345
75	45	24	49	33	0.128605133215846	-3.41718324853058
76	46	26	49	33	0.244855760882988	-3.21823849227111
77	47	28	49	33	0.470850678194664	-2.99534692970431
78	43	23	49	35	0.0826178812951349	-3.64150031025597
79	45	24	49	35	0.0888290601824899	-3.68390007749565
80	46	26	49	35	0.159781301351728	-3.45057108902351
81	47	28	49	35	0.294371296909899	-3.40609718311145
82	43	23	49	36	0.0701084145993953	-3.88619132565764
83	45	24	49	36	0.0881205938808735	-3.85273787639225
84	46	26	49	36	0.146169624457792	-3.60212154222148
85	47	28	49	36	0.258445864171848	-3.54902546566898
86	43	23	49	37	0.0627374972453023	-3.89123284883350
87	45	24	49	37	0.0792235192379845	-4.02784424198612
88	46	26	49	37	0.109428464731216	-3.83600823136968
89	47	28	49	37	0.188845323542949	-3.88309666557087
90	43	23	49	38	0.0629907319815329	-4.06807568860007
91	45	24	49	38	0.0699316170601266	-4.22058298048612
92	46	26	49	38	0.102042913315611	-3.95644625357675
93	47	28	49	38	0.174167041985103	-4.07851568016554
94	43	23	49	39	0.0507502882413440	-4.08203492498745
95	45	24	49	39	0.0669890957588114	-4.70850264634376
96	46	26	49	39	0.0943637210317149	-4.20632075488733
97	47	28	49	39	0.141437055530087	-4.25421200695538
98	45	24	49	41	0.0582346888924319	-4.85648226524637
99	45	24	49	42	0.0471972280305056	-5.36637412236958
100	46	26	49	42	0.0636573573395482	-5.30112624605819
101	47	28	49	42	0.0837199174226456	-5.50379171201291
102	43	23	50	26	0.850816275678308	-2.56663399580810
103	45	24	50	26	1.77642495011704	-2.62540590041975
104	43	23	50	28	0.349823541949232	-2.65152064984859
105	45	24	50	28	0.528149695550491	-2.62174695370501
106	46	26	50	28	1.71491496500934	-2.60173083553463
107	43	23	50	29	0.224880048186582	-2.70207232846915
108	45	24	50	29	0.339577984063862	-2.69980605451368
109	46	26	50	29	0.892767702157834	-2.66342882568309
110	43	23	50	30	0.182747907646499	-2.75961455132771
111	45	24	50	30	0.249962740206117	-2.71939105943409
112	46	26	50	30	0.561843694692394	-2.65349987032280
113	47	28	50	30	1.84810948764692	-2.58069205127443
114	43	23	50	31	0.133278675870360	-2.96324506666433
115	45	24	50	31	0.179409318777790	-2.85964104210315
116	46	26	50	31	0.384694745620005	-2.62610395854371
117	47	28	50	31	0.933099744079982	-2.61882175805824
118	43	23	50	32	0.109404456744312	-3.06834077930517
119	45	24	50	32	0.158342181156216	-2.97078328056463
120	46	26	50	32	0.281220834264586	-2.82474025191040
121	47	28	50	32	0.616864999170248	-2.67478842105074
122	43	23	50	33	0.0998452107317795	-3.18381068068317
123	45	24	50	33	0.112340710495157	-3.11474727406862
124	46	26	50	33	0.224831610199974	-2.89896416787536
125	47	28	50	33	0.473126785855802	-2.92012409031874
126	43	23	50	35	0.0822007751781929	-3.45241382513947
127	45	24	50	35	0.0805338041818611	-3.36616964594624
128	46	26	50	35	0.149348233660631	-3.30671375700174
129	47	28	50	35	0.278944430315573	-2.92680765111763
130	43	23	50	36	0.0674166791294548	-3.51302855285296
131	45	24	50	36	0.0765663585684418	-3.56872895050894
132	46	26	50	36	0.134178041710612	-3.18800867688896
133	47	28	50	36	0.231350285492266	-3.09074725919712
134	43	23	50	37	0.0612010590724208	-3.68944483833884
135	45	24	50	37	0.0765524283788006	-3.64046003091712
136	46	26	50	37	0.105203473196476	-3.44551444621096
137	47	28	50	37	0.166290074864778	-3.29939970312620
138	43	23	50	38	0.0534056009796197	-3.89202168016965
139	45	24	50	38	0.0602233819111342	-3.91531468447115
140	46	26	50	38	0.0944005968343012	-3.71672546706381
141	47	28	50	38	0.137432301896475	-3.52308507859033
142	43	23	50	39	0.0502070013012664	-4.09438714694902
143	45	24	50	39	0.0588922736624290	-3.96016987438530
144	46	26	50	39	0.0830732816033922	-3.93319949339506
145	47	28	50	39	0.130121773750287	-3.78312973456540
146	45	24	50	42	0.0385783854237905	-5.22111089400889
147	43	23	52	26	0.895692797303652	-2.50945635245835
148	45	24	52	26	1.66018879721088	-2.55843121105982
149	43	23	52	28	0.355083389889440	-2.57651844486981
150	45	24	52	28	0.529749180616932	-2.57298128055457
151	46	26	52	28	1.68884431308193	-2.51553562159208
