       -1.68806      -17.58755       -2.95812
       16.00827      -17.93302       -1.26491
       14.77194      -17.86800       -1.23491
        6.57735      -17.71899       -1.96875
        5.38552      -17.77203       -1.98466
       42.64170      -18.03765       -1.56610
       31.70182      -18.11943       -1.03701
       18.39725      -18.08437       -1.07838
       28.24789      -18.32403       -1.04459
       40.52276      -17.55570       -1.65441
       33.89237      -17.50949       -1.34307
       20.56329      -17.55462       -1.36321
       27.39246      -17.57668       -1.03208
       12.25759      -17.62920       -1.45498
       36.19700      -15.87444       -1.21459
        9.80300      -15.87444       -1.50955
       45.64664      -15.89279       -2.03171
        0.31013      -15.81838       -2.72779
       23.00000      -15.87386       -1.08591
       43.73968      -15.99119       -1.61387
       41.78314      -15.95855       -1.41245
       39.95964      -15.81238       -1.49918
       24.88400      -15.87386       -1.07497
       38.08300      -15.87444       -1.29160
       21.12541      -15.81203       -1.19149
       34.34601      -15.78399       -1.31613
       26.76741      -15.79509       -1.20095
       47.51935      -15.78024       -2.64945
       19.30380      -15.95834       -1.04689
       28.65300      -15.87415       -1.09598
       17.31094      -15.99967       -1.06508
       32.49711      -15.95896       -1.02128
       30.57036      -15.97999       -0.96733
       11.68150      -15.79391       -1.56685
       13.55994      -15.93465       -1.29021
        7.86132      -15.97537       -1.49167
       46.92243      -17.48703       -2.42943
       15.44617      -15.87722       -1.30215
        2.12752      -16.02038       -2.13273
        4.15482      -16.02841       -1.78598
        6.02771      -15.85753       -1.79723
       44.86182      -18.01321       -1.82501
       -1.46271      -15.80717       -2.99295
       48.16012      -17.46868       -2.70176
       35.98558      -18.21886       -1.21870
       38.40365      -18.23708       -1.17477
       22.68007      -18.23436       -0.94036
       11.01531      -17.56899       -1.40403
       39.33729      -17.47159       -1.55990
       21.74749      -17.47014       -1.22448
       35.07759      -17.42498       -1.35444
       26.13613      -17.57639       -1.07189
       -0.61800      -17.42416       -3.06479
       44.70232      -16.55397       -2.10857
       42.72481      -16.61974       -1.67672
       23.94200      -16.41773       -1.15947
       37.14000      -16.41888       -1.34649
       22.06741      -16.35589       -1.20971
       35.28901      -16.32843       -1.40249
       40.83077      -16.44093       -1.69864
       39.01664      -16.35682       -1.49891
       46.59599      -16.34303       -2.68730
       10.73850      -16.33835       -1.61226
       25.82541      -16.33895       -1.19985
        8.80432      -16.51981       -1.56517
       20.25521      -16.44036       -1.21824
       33.47512      -16.41295       -1.26658
        1.12166      -16.50876       -2.73321
