    P+   P-        C+   C-  Normalised_Error  Observed_Rho  Calculated_Rho  Observed_Phase  Calculated_Phase  Original_Weight   Final_Weight   C
   46   26        55   30        0.21621         14.748         14.909           -2.427           -2.552         0.22361E+00    0.22361E+00    0
   47   28        55   30        1.29779         18.919         17.633           -2.584           -2.504         0.22361E+00    0.23292E+00    1
   43   23        55   31        0.72038         13.532         13.054           -2.575           -2.624         0.22361E+00    0.22361E+00    0
   45   24        55   31        0.52426         12.704         13.042           -2.640           -2.616         0.22361E+00    0.22361E+00    0
   46   26        55   31        0.15155         14.132         14.239           -2.604           -2.570         0.22361E+00    0.22361E+00    0
   47   28        55   31        0.64380         17.379         16.828           -2.542           -2.515         0.22361E+00    0.22361E+00    0
   49   29        55   31        0.59238         17.782         17.263           -2.459           -2.500         0.22361E+00    0.22361E+00    0
   43   23        55   32        0.59835         12.483         12.862           -2.679           -2.669         0.22361E+00    0.22361E+00    0
   45   24        55   32        0.65649         12.064         12.466           -2.701           -2.655         0.22361E+00    0.22361E+00    0
   46   26        55   32        0.11689         13.721         13.641           -2.544           -2.596         0.22361E+00    0.22361E+00    0
   47   28        55   32        0.56293         15.710         16.159           -2.560           -2.531         0.22361E+00    0.22361E+00    0
   49   29        55   32        0.16934         16.032         16.169           -2.578           -2.515         0.22361E+00    0.22361E+00    0
   50   30        55   32        1.77732         19.421         17.184           -2.536           -2.521         0.22361E+00    0.26237E+00    1
   43   23        55   33        1.83050         14.329         12.577           -2.697           -2.727         0.22361E+00    0.26698E+00    1
   45   24        55   33        0.59566         11.378         11.722           -2.794           -2.705         0.22361E+00    0.22361E+00    0
   46   26        55   33        0.34945         13.131         12.904           -2.637           -2.628         0.22361E+00    0.22361E+00    0
   47   28        55   33        1.25481         14.406         15.339           -2.616           -2.548         0.22361E+00    0.22361E+00    0
   49   29        55   33        0.24500         15.037         14.853           -2.503           -2.531         0.22361E+00    0.22361E+00    0
   50   30        55   33        1.27992         14.794         15.773           -2.522           -2.556         0.22361E+00    0.22373E+00    1
   52   31        55   33        0.63523         15.402         15.899           -2.553           -2.574         0.22361E+00    0.22361E+00    0
   43   23        55   35        0.35545         11.624         11.832           -2.944           -2.878         0.22361E+00    0.22361E+00    0
   45   24        55   35        1.27330         10.757         10.077           -2.734           -2.842         0.22361E+00    0.22644E+00    1
   46   26        55   35        1.06934         10.663         11.248           -2.758           -2.720         0.22361E+00    0.22361E+00    0
   47   28        55   35        0.00436         13.482         13.485           -2.633           -2.606         0.22361E+00    0.22361E+00    0
   49   29        55   35        0.09561         11.897         11.954           -2.576           -2.595         0.22361E+00    0.22361E+00    0
   50   30        55   35        1.50695         11.854         13.026           -2.640           -2.651         0.22361E+00    0.25012E+00    1
   52   31        55   35        1.05232         12.554         13.280           -2.656           -2.682         0.22361E+00    0.23103E+00    1
   53   32        55   35        1.93538         12.780         14.957           -2.632           -2.600         0.22361E+00    0.28510E+00    1
   43   23        55   36        1.03335         11.977         11.374           -3.116           -2.970         0.22361E+00    0.22361E+00    0
   45   24        55   36        0.41500          9.053          9.242           -2.987           -2.927         0.22361E+00    0.22361E+00    0
   46   26        55   36        1.65760          9.340         10.340           -2.754           -2.781         0.22361E+00    0.24779E+00    1
   47   28        55   36        1.50583         13.569         12.395           -2.662           -2.647         0.22361E+00    0.24516E+00    1
   49   29        55   36        0.19854         10.313         10.416           -2.675           -2.644         0.22361E+00    0.22361E+00    0
   50   30        55   36        0.64987         12.079         11.693           -2.764           -2.709         0.22361E+00    0.22361E+00    0
   52   31        55   36        0.98466         11.697         12.339           -2.654           -2.728         0.22361E+00    0.23282E+00    1
   53   32        55   36        1.31409         13.122         14.236           -2.640           -2.625         0.22361E+00    0.24899E+00    1
   43   23        55   37        0.26563         10.736         10.879           -3.036           -3.075         0.22361E+00    0.22361E+00    0
   45   24        55   37        0.36971          8.584          8.427           -3.055           -3.027         0.22361E+00    0.22361E+00    0
   46   26        55   37        0.13287          9.344          9.406           -2.882           -2.858         0.22361E+00    0.22361E+00    0
   47   28        55   37        1.57250         12.385         11.217           -2.748           -2.703         0.22361E+00    0.25102E+00    1
   49   29        55   37        0.32119          9.032          8.888           -2.683           -2.713         0.22361E+00    0.22361E+00    0
   50   30        55   37        1.46128          9.487         10.435           -2.795           -2.779         0.22361E+00    0.25529E+00    1
   52   31        55   37        0.78521         11.131         11.589           -2.734           -2.772         0.22361E+00    0.22662E+00    1
   53   32        55   37        1.40006         12.491         13.713           -2.719           -2.645         0.22361E+00    0.25815E+00    1
   45   24        55   38        1.72265          6.896          7.685           -3.043           -3.135         0.22361E+00    0.25066E+00    1
   46   26        55   38        0.28362          8.633          8.512           -2.940           -2.946         0.22361E+00    0.22361E+00    0
   47   28        55   38        0.39689          9.832         10.029           -2.860           -2.772         0.22361E+00    0.22361E+00    0
   49   29        55   38        0.67611          7.748          7.491           -2.755           -2.802         0.22361E+00    0.22361E+00    0
   50   30        55   38        1.10351          8.766          9.322           -2.872           -2.856         0.22361E+00    0.23622E+00    1
   52   31        55   38        1.16590         10.211         11.006           -2.758           -2.808         0.22361E+00    0.25359E+00    1
   53   32        55   38        1.47188         12.020         13.328           -2.693           -2.660         0.22361E+00    0.26490E+00    1
   43   23        55   39        1.66012         11.063          9.899           -3.380           -3.305         0.22361E+00    0.25874E+00    1
   45   24        55   39        1.28186          6.587          7.023           -3.260           -3.254         0.22361E+00    0.22361E+00    0
   46   26        55   39        1.46992          8.402          7.685           -3.099           -3.049         0.22361E+00    0.24625E+00    1
   47   28        55   39        0.16823          8.810          8.885           -2.988           -2.861         0.22361E+00    0.22361E+00    0
   49   29        55   39        0.07173          6.220          6.242           -2.811           -2.918         0.22361E+00    0.22361E+00    0
   50   30        55   39        1.64111          7.382          8.362           -2.953           -2.941         0.22361E+00    0.27556E+00    1
   52   31        55   39        1.62733          9.265         10.558           -2.714           -2.840         0.22361E+00    0.28335E+00    1
   53   32        55   39        0.84972         12.479         13.048           -2.683           -2.673         0.22361E+00    0.22912E+00    1
   43   23        55   41        0.23330          8.986          9.092           -3.642           -3.543         0.22361E+00    0.22361E+00    0
   45   24        55   41        0.51619          6.140          5.983           -3.616           -3.502         0.22361E+00    0.22361E+00    0
   45   24        55   42        0.24662          4.394          4.456           -4.180           -4.119         0.22361E+00    0.23777E+00    1
   46   26        55   42        0.25692          4.189          4.130           -4.145           -4.029         0.22361E+00    0.23514E+00    1
   47   28        55   42        1.63604          3.810          3.330           -4.154           -4.242         0.22361E+00    0.28682E+00    1
   50   30        55   42        1.59224          4.109          4.794           -3.546           -3.589         0.22361E+00    0.31121E+00    1
   53   32        55   42        2.02957         10.092         12.180           -2.683           -2.720         0.22361E+00    0.30438E+00    1
   43   23        56   26        0.12759         16.725         16.832           -2.556           -2.549         0.22361E+00    0.22361E+00    0
   45   24        56   26        0.11294         17.695         17.795           -2.483           -2.544         0.22361E+00    0.22361E+00    0
   43   23        56   28        1.42422         13.641         14.765           -2.519           -2.552         0.22361E+00    0.23576E+00    1
   45   24        56   28        0.11871         15.699         15.606           -2.549           -2.555         0.22361E+00    0.22361E+00    0
   46   26        56   28        1.04578         18.273         17.342           -2.575           -2.531         0.22361E+00    0.22361E+00    0
   43   23        56   29        0.79286         13.548         14.096           -2.476           -2.549         0.22361E+00    0.22361E+00    0
   45   24        56   29        1.19860         13.988         14.852           -2.531           -2.553         0.22361E+00    0.22361E+00    0
   46   26        56   29        0.66750         15.630         16.160           -2.445           -2.529         0.22361E+00    0.22361E+00    0
   43   23        56   30        0.16772         13.931         13.815           -2.562           -2.560         0.22361E+00    0.22361E+00    0
   45   24        56   30        0.82130         15.046         14.440           -2.608           -2.564         0.22361E+00    0.22361E+00    0
   46   26        56   30        0.88270         14.799         15.467           -2.565           -2.540         0.22361E+00    0.22361E+00    0
   47   28        56   30        0.03833         17.998         17.963           -2.519           -2.499         0.22361E+00    0.22361E+00    0
   43   23        56   31        0.47224         14.032         13.705           -2.439           -2.583         0.22361E+00    0.22361E+00    0
   45   24        56   31        0.05429         14.151         14.112           -2.525           -2.583         0.22361E+00    0.22361E+00    0
   46   26        56   31        0.83369         15.639         15.000           -2.620           -2.553         0.22361E+00    0.22361E+00    0
   47   28        56   31        0.00172         17.373         17.372           -2.496           -2.506         0.22361E+00    0.22361E+00    0
   49   29        56   31        1.15895         19.068         17.994           -2.545           -2.490         0.22361E+00    0.22361E+00    0
   43   23        56   32        1.32167         14.593         13.650           -2.713           -2.618         0.22361E+00    0.22482E+00    1
   45   24        56   32        1.62774         12.383         13.737           -2.695           -2.613         0.22361E+00    0.25253E+00    1
   46   26        56   32        0.59259         14.194         14.621           -2.528           -2.572         0.22361E+00    0.22361E+00    0
   47   28        56   32        0.50862         16.527         16.953           -2.449           -2.517         0.22361E+00    0.22361E+00    0
   49   29        56   32        1.25775         18.445         17.321           -2.508           -2.499         0.22361E+00    0.22361E+00    0
   50   30        56   32        1.56353         19.702         17.893           -2.590           -2.511         0.22361E+00    0.24819E+00    1
   43   23        56   33        0.81997         12.957         13.500           -2.727           -2.665         0.22361E+00    0.22361E+00    0
   45   24        56   33        1.40563         14.200         13.152           -2.685           -2.652         0.22361E+00    0.23362E+00    1
   46   26        56   33        1.61035         15.607         14.100           -2.596           -2.595         0.22361E+00    0.25113E+00    1
   47   28        56   33        1.02977         17.279         16.412           -2.466           -2.528         0.22361E+00    0.22361E+00    0
   49   29        56   33        0.20643         16.606         16.435           -2.591           -2.506         0.22361E+00    0.22361E+00    0
   50   30        56   33        0.06383         16.867         16.814           -2.477           -2.538         0.22361E+00    0.22361E+00    0
   52   31        56   33        0.53873         15.990         16.426           -2.562           -2.566         0.22361E+00    0.22361E+00    0
   43   23        56   35        0.27858         13.159         12.977           -2.864           -2.794         0.22361E+00    0.22361E+00    0
   45   24        56   35        2.03670          9.959         11.648           -2.845           -2.765         0.22361E+00    0.27738E+00    1
   46   26        56   35        1.27309         13.635         12.774           -2.721           -2.666         0.22361E+00    0.22639E+00    1
   47   28        56   35        0.32509         15.345         15.097           -2.533           -2.567         0.22361E+00    0.22361E+00    0
   49   29        56   35        0.23214         14.009         14.172           -2.485           -2.545         0.22361E+00    0.22361E+00    0
   50   30        56   35        1.21675         13.621         14.476           -2.549           -2.618         0.22361E+00    0.22361E+00    0
   52   31        56   35        0.10480         13.609         13.538           -2.675           -2.693         0.22361E+00    0.22361E+00    0
   53   32        56   35        0.38107         14.156         14.428           -2.589           -2.634         0.22361E+00    0.22361E+00    0
   54   33        56   35        0.59560         16.465         15.982           -2.522           -2.570         0.22361E+00    0.22361E+00    0
   43   23        56   36        1.40378         13.653         12.595           -2.914           -2.873         0.22361E+00    0.23970E+00    1
   45   24        56   36        0.21649         10.689         10.806           -2.895           -2.837         0.22361E+00    0.22361E+00    0
   46   26        56   36        1.33420         12.850         11.954           -2.740           -2.715         0.22361E+00    0.23277E+00    1
   47   28        56   36        1.42396         15.415         14.219           -2.621           -2.597         0.22361E+00    0.23818E+00    1
   49   29        56   36        0.37817         12.528         12.767           -2.430           -2.576         0.22361E+00    0.22361E+00    0
   50   30        56   36        0.24941         13.334         13.169           -2.672           -2.670         0.22361E+00    0.22361E+00    0
   52   31        56   36        1.17318         11.544         12.307           -2.673           -2.760         0.22361E+00    0.23361E+00    1
   53   32        56   36        1.00029         12.581         13.226           -2.642           -2.687         0.22361E+00    0.22361E+00    0
   54   33        56   36        0.15316         14.725         14.838           -2.637           -2.600         0.22361E+00    0.22361E+00    0
   45   24        56   37        0.22806          9.835          9.948           -3.100           -2.923         0.22361E+00    0.22361E+00    0
   46   26        56   37        1.44351         12.038         11.062           -2.871           -2.777         0.22361E+00    0.24202E+00    1
   47   28        56   37        0.69652         13.673         13.205           -2.686           -2.637         0.22361E+00    0.22361E+00    0
   49   29        56   37        1.85437         12.882         11.254           -2.668           -2.622         0.22361E+00    0.26989E+00    1
   50   30        56   37        0.50190         11.541         11.834           -2.812           -2.737         0.22361E+00    0.22361E+00    0
   52   31        56   37        1.74442          9.835         11.240           -2.842           -2.831         0.22361E+00    0.27674E+00    1
   53   32        56   37        1.49695         11.083         12.251           -2.641           -2.738         0.22361E+00    0.25879E+00    1
   54   33        56   37        0.09424         13.971         14.036           -2.595           -2.625         0.22361E+00    0.22361E+00    0
   45   24        56   38        0.45000          9.347          9.139           -3.040           -3.016         0.22361E+00    0.22361E+00    0
   46   26        56   38        1.16135         10.771         10.163           -2.874           -2.848         0.22361E+00    0.22361E+00    0
   47   28        56   38        0.47505         12.400         12.109           -2.839           -2.688         0.22361E+00    0.22361E+00    0
   49   29        56   38        1.35322         10.523          9.772           -2.788           -2.682         0.22361E+00    0.23391E+00    1
   50   30        56   38        0.38863         10.364         10.567           -2.747           -2.813         0.22361E+00    0.22361E+00    0
   52   31        56   38        1.50362          9.316         10.361           -2.782           -2.899         0.22361E+00    0.26588E+00    1
   53   32        56   38        1.57870         10.259         11.486           -2.812           -2.782         0.22361E+00    0.26758E+00    1
   54   33        56   38        1.47538         12.240         13.455           -2.487           -2.644         0.22361E+00    0.25324E+00    1
   43   23        56   39        0.02296         11.213         11.226           -3.216           -3.170         0.22361E+00    0.22361E+00    0
   45   24        56   39        0.06572          8.377          8.404           -3.164           -3.120         0.22361E+00    0.22361E+00    0
   46   26        56   39        1.26101          8.737          9.306           -2.998           -2.932         0.22361E+00    0.22361E+00    0
   47   28        56   39        1.46390         12.017         11.010           -2.840           -2.752         0.22361E+00    0.24457E+00    1
   49   29        56   39        1.13630          8.874          8.384           -2.760           -2.760         0.22361E+00    0.22361E+00    0
   50   30        56   39        1.10901          8.882          9.417           -2.811           -2.902         0.22361E+00    0.22961E+00    1
   52   31        56   39        2.20667          7.800          9.654           -2.842           -2.964         0.22361E+00    0.31089E+00    1
   53   32        56   39        1.68961          9.570         10.904           -2.700           -2.821         0.22361E+00    0.27792E+00    1
   54   33        56   39        0.40531         13.311         13.044           -2.633           -2.659         0.22361E+00    0.22361E+00    0
   45   24        56   41        1.38811          7.821          7.221           -3.514           -3.337         0.22361E+00    0.23988E+00    1
   45   24        56   42        0.19597          5.486          5.433           -4.055           -3.887         0.22361E+00    0.22361E+00    0
   46   26        56   42        0.17764          5.383          5.336           -3.826           -3.730         0.22361E+00    0.22361E+00    0
   47   28        56   42        1.23811          5.380          4.992           -3.855           -3.679         0.22361E+00    0.24594E+00    1
   49   29        56   42        1.31437          2.680          2.436           -3.961           -4.203         0.22361E+00    0.26947E+00    1
   50   30        56   42        1.66251          3.954          4.704           -3.636           -3.769         0.22361E+00    0.32316E+00    1
   43   23        58   26        0.58085         16.564         17.052           -2.552           -2.539         0.22361E+00    0.22361E+00    0
   45   24        58   26        0.76307         18.767         18.065           -2.500           -2.539         0.22361E+00    0.22361E+00    0
   43   23        58   28        0.66169         14.728         15.223           -2.487           -2.525         0.22361E+00    0.22361E+00    0
   45   24        58   28        1.43599         17.638         16.300           -2.516           -2.537         0.22361E+00    0.23434E+00    1
   46   26        58   28        0.93835         18.507         17.658           -2.579           -2.524         0.22361E+00    0.22361E+00    0
   43   23        58   29        0.40186         15.007         14.709           -2.540           -2.510         0.22361E+00    0.22361E+00    0
   45   24        58   29        0.25484         16.044         15.841           -2.533           -2.525         0.22361E+00    0.22361E+00    0
   46   26        58   29        0.53627         17.137         16.684           -2.530           -2.517         0.22361E+00    0.22361E+00    0
   43   23        58   30        1.38054         13.581         14.628           -2.494           -2.507         0.22361E+00    0.23193E+00    1
   45   24        58   30        0.30227         15.577         15.814           -2.488           -2.524         0.22361E+00    0.22361E+00    0
   46   26        58   30        0.30467         16.020         16.266           -2.588           -2.520         0.22361E+00    0.22361E+00    0
   47   28        58   30        0.87943         19.216         18.389           -2.572           -2.491         0.22361E+00    0.22361E+00    0
   43   23        58   31        0.62479         15.216         14.748           -2.517           -2.514         0.22361E+00    0.22361E+00    0
   45   24        58   31        0.69766         16.479         15.914           -2.541           -2.529         0.22361E+00    0.22361E+00    0
   46   26        58   31        0.08234         16.062         16.128           -2.570           -2.524         0.22361E+00    0.22361E+00    0
   47   28        58   31        1.45559         16.730         18.093           -2.543           -2.492         0.22361E+00    0.23193E+00    1
   49   29        58   31        0.74982         19.665         18.941           -2.540           -2.478         0.22361E+00    0.22361E+00    0
   43   23        58   32        1.33430         13.951         14.949           -2.573           -2.534         0.22361E+00    0.22757E+00    1
   45   24        58   32        0.46428         15.617         15.984           -2.578           -2.544         0.22361E+00    0.22361E+00    0
   46   26        58   32        0.87293         16.853         16.133           -2.607           -2.532         0.22361E+00    0.22361E+00    0
   47   28        58   32        1.31358         16.877         18.040           -2.510           -2.495         0.22361E+00    0.22527E+00    1
   49   29        58   32        0.81136         19.684         18.901           -2.571           -2.478         0.22361E+00    0.22361E+00    0
   50   30        58   32        0.94364         18.062         18.934           -2.569           -2.494         0.22361E+00    0.22361E+00    0
   43   23        58   33        1.27770         16.075         15.069           -2.615           -2.563         0.22361E+00    0.22485E+00    1
   45   24        58   33        0.19214         15.659         15.810           -2.651           -2.567         0.22361E+00    0.22361E+00    0
   46   26        58   33        0.19593         15.878         16.034           -2.604           -2.542         0.22361E+00    0.22361E+00    0
   47   28        58   33        0.67825         18.561         17.943           -2.547           -2.496         0.22361E+00    0.22361E+00    0
   49   29        58   33        1.57970         17.077         18.763           -2.436           -2.474         0.22361E+00    0.24412E+00    1
   50   30        58   33        1.44471         20.123         18.499           -2.667           -2.509         0.22361E+00    0.24136E+00    1
   52   31        58   33        1.79550         20.223         17.778           -2.544           -2.542         0.22361E+00    0.26790E+00    1
   43   23        58   35        1.79695         17.110         15.046           -2.764           -2.653         0.22361E+00    0.26742E+00    1
   45   24        58   35        0.11296         14.758         14.841           -2.733           -2.641         0.22361E+00    0.22361E+00    0
   46   26        58   35        0.01350         15.501         15.491           -2.662           -2.581         0.22361E+00    0.22361E+00    0
   47   28        58   35        0.42701         17.252         17.625           -2.502           -2.509         0.22361E+00    0.22361E+00    0
   49   29        58   35        0.42105         18.374         17.991           -2.551           -2.480         0.22361E+00    0.22361E+00    0
   50   30        58   35        0.68608         16.833         17.421           -2.585           -2.556         0.22361E+00    0.22361E+00    0
   52   31        58   35        0.63329         15.157         15.644           -2.595           -2.653         0.22361E+00    0.22361E+00    0
   53   32        58   35        0.77111         16.617         15.989           -2.583           -2.621         0.22361E+00    0.22361E+00    0
   54   33        58   35        0.27423         16.607         16.836           -2.630           -2.586         0.22361E+00    0.22361E+00    0
   43   23        58   36        1.44109         16.183         14.867           -2.870           -2.712         0.22361E+00    0.24265E+00    1
   45   24        58   36        1.49707         15.431         14.100           -2.831           -2.691         0.22361E+00    0.24549E+00    1
   46   26        58   36        0.99921         15.732         14.966           -2.628           -2.610         0.22361E+00    0.22361E+00    0
   47   28        58   36        0.27646         17.471         17.232           -2.630           -2.522         0.22361E+00    0.22361E+00    0
   49   29        58   36        0.77163         17.820         17.146           -2.489           -2.490         0.22361E+00    0.22361E+00    0
   50   30        58   36        1.34705         17.808         16.563           -2.639           -2.588         0.22361E+00    0.23195E+00    1
   52   31        58   36        1.58070         15.908         14.451           -2.727           -2.722         0.22361E+00    0.24647E+00    1
   53   32        58   36        0.18527         14.804         14.668           -2.604           -2.689         0.22361E+00    0.22361E+00    0
   54   33        58   36        0.83247         14.664         15.287           -2.594           -2.647         0.22361E+00    0.22361E+00    0
   43   23        58   37        1.00825         15.355         14.600           -2.846           -2.783         0.22361E+00    0.22361E+00    0
   45   24        58   37        0.11876         13.177         13.256           -2.850           -2.754         0.22361E+00    0.22361E+00    0
   46   26        58   37        0.40584         14.589         14.296           -2.699           -2.649         0.22361E+00    0.22361E+00    0
   47   28        58   37        0.02904         16.698         16.674           -2.652           -2.541         0.22361E+00    0.22361E+00    0
   49   29        58   37        0.66082         15.496         16.017           -2.633           -2.508         0.22361E+00    0.22361E+00    0
   50   30        58   37        0.55933         15.950         15.510           -2.728           -2.632         0.22361E+00    0.22361E+00    0
   52   31        58   37        1.55493         12.013         13.227           -2.727           -2.806         0.22361E+00    0.24888E+00    1
   53   32        58   37        1.48320         12.235         13.357           -2.661           -2.771         0.22361E+00    0.24333E+00    1
   54   33        58   37        0.33430         13.627         13.857           -2.526           -2.718         0.22361E+00    0.22361E+00    0
   55   35        58   37        0.17801         16.258         16.404           -2.593           -2.596         0.22361E+00    0.22361E+00    0
   43   23        58   38        1.07880         13.502         14.250           -3.009           -2.859         0.22361E+00    0.22361E+00    0
   45   24        58   38        1.73486         13.987         12.387           -2.946           -2.822         0.22361E+00    0.26461E+00    1
   46   26        58   38        1.23522         12.712         13.522           -2.764           -2.694         0.22361E+00    0.22361E+00    0
   47   28        58   38        0.51989         16.361         15.941           -2.740           -2.566         0.22361E+00    0.22361E+00    0
   49   29        58   38        0.65505         15.183         14.694           -2.550           -2.533         0.22361E+00    0.22361E+00    0
   50   30        58   38        1.23009         13.460         14.314           -2.701           -2.685         0.22361E+00    0.22361E+00    0
   52   31        58   38        0.04477         12.069         12.042           -2.786           -2.898         0.22361E+00    0.22361E+00    0
   53   32        58   38        0.59611         12.493         12.126           -2.745           -2.859         0.22361E+00    0.22361E+00    0
   54   33        58   38        1.25460         11.753         12.562           -2.709           -2.793         0.22361E+00    0.23046E+00    1
   55   35        58   38        1.30574         15.746         14.745           -2.611           -2.646         0.22361E+00    0.22425E+00    1
   56   36        58   38        1.15382         15.522         16.444           -2.506           -2.570         0.22361E+00    0.22361E+00    0
   45   24        58   39        0.26184         11.709         11.557           -3.036           -2.900         0.22361E+00    0.22361E+00    0
   46   26        58   39        0.86203         12.194         12.732           -2.806           -2.749         0.22361E+00    0.22361E+00    0
   47   28        58   39        0.00184         15.147         15.146           -2.666           -2.599         0.22361E+00    0.22361E+00    0
   49   29        58   39        0.34390         13.087         13.314           -2.655           -2.568         0.22361E+00    0.22361E+00    0
   50   30        58   39        0.23143         13.252         13.099           -2.825           -2.751         0.22361E+00    0.22361E+00    0
   52   31        58   39        0.58492         10.659         10.976           -2.834           -3.000         0.22361E+00    0.22361E+00    0
   53   32        58   39        1.17008         10.386         11.055           -2.762           -2.954         0.22361E+00    0.23095E+00    1
   54   33        58   39        0.76725         11.930         11.481           -2.713           -2.870         0.22361E+00    0.22361E+00    0
   55   35        58   39        0.22758         13.618         13.463           -2.613           -2.697         0.22361E+00    0.22361E+00    0
   56   36        58   39        1.17288         14.371         15.266           -2.609           -2.591         0.22361E+00    0.22694E+00    1
   45   24        58   41        1.31450         10.893         10.140           -3.302           -3.066         0.22361E+00    0.23343E+00    1
   46   26        58   41        1.63027         12.490         11.227           -2.942           -2.877         0.22361E+00    0.25573E+00    1
   55   35        58   41        0.48927         11.353         11.634           -2.691           -2.790         0.22361E+00    0.22361E+00    0
   43   23        58   42        0.93663         12.503         11.931           -3.689           -3.535         0.22361E+00    0.22361E+00    0
   45   24        58   42        1.20606          7.389          7.848           -3.636           -3.496         0.22361E+00    0.22361E+00    0
   47   28        58   42        1.33314         10.149          9.398           -3.167           -3.043         0.22361E+00    0.24012E+00    1
   49   29        58   42        0.18500          5.710          5.763           -3.219           -3.121         0.22361E+00    0.22361E+00    0
   55   35        58   42        0.43554          9.108          9.308           -2.736           -2.969         0.22361E+00    0.22361E+00    0
   56   36        58   42        1.64136         11.043         12.438           -2.636           -2.667         0.22361E+00    0.26917E+00    1
   43   23        59   26        0.02829         17.106         17.131           -2.552           -2.535         0.22361E+00    0.22361E+00    0
   45   24        59   26        0.56441         17.655         18.160           -2.544           -2.536         0.22361E+00    0.22361E+00    0
   43   23        59   28        0.87741         14.730         15.391           -2.514           -2.514         0.22361E+00    0.22361E+00    0
   45   24        59   28        1.15740         15.624         16.555           -2.507           -2.529         0.22361E+00    0.22361E+00    0
   46   26        59   28        0.55635         18.266         17.765           -2.532           -2.522         0.22361E+00    0.22361E+00    0
   43   23        59   29        0.82862         14.331         14.937           -2.516           -2.493         0.22361E+00    0.22361E+00    0
   45   24        59   29        0.41138         16.551         16.214           -2.598           -2.513         0.22361E+00    0.22361E+00    0
   46   26        59   29        0.24946         17.076         16.864           -2.556           -2.512         0.22361E+00    0.22361E+00    0
   43   23        59   30        0.34013         15.193         14.937           -2.521           -2.485         0.22361E+00    0.22361E+00    0
   45   24        59   30        0.40346         16.024         16.351           -2.422           -2.507         0.22361E+00    0.22361E+00    0
   46   26        59   30        0.25173         16.757         16.547           -2.551           -2.512         0.22361E+00    0.22361E+00    0
   47   28        59   30        1.50960         20.336         18.526           -2.540           -2.488         0.22361E+00    0.24850E+00    1
   43   23        59   31        0.04056         15.122         15.153           -2.477           -2.486         0.22361E+00    0.22361E+00    0
   45   24        59   31        0.01594         16.633         16.646           -2.604           -2.507         0.22361E+00    0.22361E+00    0
   46   26        59   31        0.67655         15.986         16.536           -2.484           -2.512         0.22361E+00    0.22361E+00    0
   47   28        59   31        0.15554         18.187         18.329           -2.489           -2.486         0.22361E+00    0.22361E+00    0
   49   29        59   31        1.08251         20.316         19.246           -2.467           -2.474         0.22361E+00    0.22361E+00    0
   43   23        59   32        0.60817         15.943         15.465           -2.490           -2.498         0.22361E+00    0.22361E+00    0
   45   24        59   32        0.16907         16.794         16.937           -2.534           -2.516         0.22361E+00    0.22361E+00    0
   46   26        59   32        0.30369         16.447         16.698           -2.507           -2.516         0.22361E+00    0.22361E+00    0
   47   28        59   32        0.32705         18.106         18.404           -2.571           -2.486         0.22361E+00    0.22361E+00    0
   49   29        59   32        1.20062         18.299         19.431           -2.493           -2.470         0.22361E+00    0.22361E+00    0
   50   30        59   32        0.02314         19.311         19.289           -2.506           -2.488         0.22361E+00    0.22361E+00    0
   43   23        59   33        0.16531         15.580         15.710           -2.625           -2.520         0.22361E+00    0.22361E+00    0
   45   24        59   33        0.81964         16.307         16.989           -2.557           -2.531         0.22361E+00    0.22361E+00    0
   46   26        59   33        0.65232         17.341         16.785           -2.499           -2.520         0.22361E+00    0.22361E+00    0
   47   28        59   33        0.49682         18.016         18.469           -2.568           -2.483         0.22361E+00    0.22361E+00    0
   49   29        59   33        1.31512         20.975         19.584           -2.462           -2.461         0.22361E+00    0.22840E+00    1
   50   30        59   33        0.99369         20.082         19.109           -2.531           -2.497         0.22361E+00    0.22361E+00    0
   52   31        59   33        0.08761         18.403         18.322           -2.606           -2.532         0.22361E+00    0.22361E+00    0
   43   23        59   35        0.04364         15.971         15.937           -2.680           -2.594         0.22361E+00    0.22361E+00    0
   45   24        59   35        0.01830         16.365         16.380           -2.633           -2.590         0.22361E+00    0.22361E+00    0
   46   26        59   35        1.63303         18.473         16.632           -2.581           -2.546         0.22361E+00    0.25352E+00    1
   47   28        59   35        0.02078         18.538         18.557           -2.503           -2.486         0.22361E+00    0.22361E+00    0
   49   29        59   35        1.29357         18.292         19.514           -2.469           -2.456         0.22361E+00    0.22361E+00    0
   50   30        59   35        0.37022         19.009         18.660           -2.687           -2.530         0.22361E+00    0.22361E+00    0
   52   31        59   35        1.56664         18.519         16.789           -2.670           -2.628         0.22361E+00    0.25014E+00    1
   53   32        59   35        1.13659         16.048         16.986           -2.644           -2.604         0.22361E+00    0.22361E+00    0
   54   33        59   35        1.65628         19.634         17.651           -2.535           -2.577         0.22361E+00    0.25353E+00    1
   45   24        59   36        0.85365         15.085         15.743           -2.720           -2.631         0.22361E+00    0.22361E+00    0
   46   26        59   36        0.34274         16.564         16.283           -2.609           -2.567         0.22361E+00    0.22361E+00    0
   47   28        59   36        0.17069         18.231         18.387           -2.588           -2.492         0.22361E+00    0.22361E+00    0
   49   29        59   36        1.21460         17.889         19.009           -2.483           -2.459         0.22361E+00    0.22361E+00    0
   50   30        59   36        1.48001         19.790         18.116           -2.628           -2.553         0.22361E+00    0.24436E+00    1
   52   31        59   36        0.33615         15.567         15.831           -2.782           -2.689         0.22361E+00    0.22361E+00    0
