38230   19145	0 << numel, numnp
      64        5379       12300        7899           64       1
      65        6953       17508        7265           65       1
      66        1083        9274       10894           66       1
      67       16259        9102        1153           67       1
      68        6613       17741       10208           68       1
      69          57        6698       16537           69       1
      70        1937       17396        6710           70       1
      71       18345        2586        6343           71       1
      72        1769        5936       17886           72       1
      73       13431        9914        2958           73       1
      74       18220        7532        2703           74       1
      75       14404        7063        2120           75       1
      76        2485       18070        6569           76       1
      77        5954        7063       14404           77       1
      78        7404       17523        2656           78       1
      79       17371        4843        1690           79       1
      80        7819       17993       10188           80       1
      81        6599        2226       17914           81       1
      82        5523        8162       12596           82       1
      83       14555        9141        5999           83       1
      84       12300         734        7899           84       1
      85        6076        7648       14913           85       1
      86       16345        7283        7114           86       1
      87       15232        8363        1864           87       1
      88       17914        2226        6283           88       1
      89       11308        8818       14011           89       1
      90       17993        1088        5810           90       1
      91       12088        7705        2052           91       1
      92        5420        7705       12088           92       1
      93        2770       16345        7114           93       1
      94        1418       18097        6616           94       1
      95        6573       17862        7021           95       1
      96        6327        8546       14104           96       1
      97        3787        8570       13069           97       1
      98       16282        8128        2715           98       1
      99        9274       14091       10894           99       1
     100       14149        7466        2305          100       1
     101        6992       17738        7487          101       1
     102       13449        2136        7112          102       1
     103       13450        7113        2137          103       1
     104        3173       14386        6057          104       1
     105        5012        7954       10957          105       1
     106       10957        7954         451          106       1
     107        6767        2124       16801          107       1
     108        5668       15856        7443          108       1
     109       14209        6256       17097          109       1
     110       10188       17993         827          110       1
     111        6214        8820       15828          111       1
     112       17413        9494        5891          112       1
     113       18519        7652        5588          113       1
     114       11247       11460       17957          114       1
     115         671       16962        6572          115       1
     116        5522       13449        7112          116       1
     117        5524        7113       13450          117       1
     118       14913        7648        1191          118       1
     119        6027       15717       10785          119       1
     120        6991       17873        7714          120       1
     121       18027        6257        6258          121       1
     122        5759        7466       14149          122       1
     123       16705        7631         265          123       1
     124        5849        7396       15827          124       1
     125        7921          36       13179          125       1
     126       15050        2511        7816          126       1
     127       16087         453        8070          127       1
     128       16192        5728        8868          128       1
     129        5704        7548       13308          129       1
     130        9857       15947        3211          130       1
     131       13308        7548        1209          131       1
     132       14241        7108         661          132       1
     133       17853        2224        7272          133       1
     134        5641        7108       14241          134       1
     135       15856        1583        7443          135       1
     136        5972       13796        7574          136       1
     137        5973        7575       13797          137       1
     138       13796        2283        7574          138       1
     139       13797        7575        2284          139       1
     140       17481        6452        6453          140       1
     141       14188        7025        2329          141       1
     142        5608        7025       14188          142       1
     143       17480        8351        2498          143       1
     144       12150        3046        7704          144       1
     145        5328       12150        7704          145       1
     146        6685        7532       18220          146       1
     147        2936        9182       11092          147       1
     148       14923        9342        5776          148       1
     149       17205        1137        7121          149       1
     150        8570       17370       13069          150       1
     151        6316       11560       17352          151       1
     152        5654        1465       16760          152       1
     153       17267        2496       11261          153       1
     154       14316        9605        6073          154       1
     155       17363        7073         869          155       1
     156        6284       10187       15372          156       1
     157       13230        7858        1458          157       1
     158        6781        7073       17363          158       1
     159       14250        9269        2738          159       1
     160        5493       12538       18688          160       1
     161       15103        6813        7377          161       1
     162        7551       18527        7637          162       1
     163       11530        1390        9235          163       1
     164        6062        8128       16282          164       1
     165        7059       17853        7272          165       1
     166       16801        2124        4866          166       1
     167       14196        8347        1789          167       1
     168        8530        2000       10884          168       1
     169        4914        8530       10884          169       1
     170       17258        2776        9866          170       1
     171        5129       11530        9235          171       1
     172       16758       11376        1748          172       1
     173        6878       17868        7633          173       1
     174        6550       17205        7121          174       1
     175        6263       15050        7816          175       1
     176       14386        6384        8731          176       1
     177       17584        9007         789          177       1
     178        6977         991       15579          178       1
     179       18521         616        6688          179       1
     180        2270        6813       15103          180       1
     181        6656        7631       16705          181       1
     182        6629       17798       10340          182       1
     183        6036       16919       12758          183       1
     184        2081        6082       15722          184       1
     185        8704        1630       16137          185       1
     186       18543        4869       12091          186       1
     187       16366        7193         862          187       1
     188        6512        7193       16366          188       1
     189        1623       18519        5588          189       1
     190       12798        2361        8056          190       1
     191       18224        2465        8638          191       1
     192        3237       14555        5999          192       1
     193        6578       18521        6688          193       1
     194       15541        7080        1679          194       1
     195        5710       16087        8070          195       1
     196        6459       16294        9837          196       1
     197        6030        7290       16097          197       1
     198        5678       10891       14671          198       1
     199        6256        2126       17097          199       1
     200       10782       15541        1679          200       1
     201        7007        9102       16259          201       1
     202       18362        8265        2759          202       1
     203        6738        9116       18434          203       1
     204       18527        3999        7637          204       1
     205       17589        7122        2880          205       1
     206        5443       12798        8056          206       1
     207         615       14597        7465          207       1
     208       18094        6897        6922          208       1
     209       18101        7363        6451          209       1
     210       17826        8099        3705          210       1
     211        2754        6897       18094          211       1
     212       16807        3809        8037          212       1
     213       12615        2696        9333          213       1
     214       12616        9334        2697          214       1
     215        5087        8454       11683          215       1
     216        7465       14597       16841          216       1
     217       16097        7290        1860          217       1
     218       15463        9105        1788          218       1
     219        8469       10037         973          219       1
     220       18271        2146       11738          220       1
     221        5754       14867        7367          221       1
     222        5377        9269       14250          222       1
     223        6067        8347       14196          223       1
     224        9281        2608       12259          224       1
     225       11683        8454        2944          225       1
     226        6362        7122       17589          226       1
     227       14867        2170        7367          227       1
     228        4137        5728       16192          228       1
     229       16994        7916        1013          229       1
     230       15843        2731        8522          230       1
     231       16846        7782        6224          231       1
     232       10357         676       13845          232       1
     233       10358       13844         677          233       1
     234       16829        7881        7590          234       1
     235       17868         823        7633          235       1
     236        8258       11691         489          236       1
     237        6794       18455        8907          237       1
     238        6682       17476       10470          238       1
     239        3173        6384       14386          239       1
     240        6637       13204       18303          240       1
     241        6638       18304       13205          241       1
     242       17579         144         145          242       1
     243        6587        8351       17480          243       1
     244       17741         646       10208          244       1
     245        5564       13690       10971          245       1
     246        2142       14316        6073          246       1
     247       15362        7764         233          247       1
     248       15717        4451       10785          248       1
     249        5719        7764       15362          249       1
     250        5742        9178       12949          250       1
     251       16137        1630        6625          251       1
     252       17313         453        8963          252       1
     253        5104       11691        8258          253       1
     254        6534        8265       18362          254       1
     255        2709       16829        7590          255       1
     256        6915       16943        7822          256       1
     257        4723        9603        2995          257       1
     258       13966        1734        8082          258       1
     259       13967        8083        1735          259       1
     260       13969        1736        8084          260       1
     261       13968        8085        1733          261       1
     262       13139        7876        2298          262       1
     263       12259        2608        7083          263       1
     264        5586       12615        9333          264       1
     265        5587        9334       12616          265       1
     266       15920        4723        2995          266       1
     267       15938        8276        3324          267       1
     268        1277       16846        6224          268       1
     269        6534       15965        8265          269       1
     270        1261        5872       11422          270       1
     271        3621        6329       10058          271       1
     272        1014        6666       10712          272       1
     273         260        5466       12139          273       1
     274         362       14976        6627          274       1
     275        5254        6627       14976          275       1
     276        2768        8978        7897          276       1
     277        1551        5725       18168          277       1
     278        1496        5328       17025          278       1
     279        3113        7121        8697          279       1
     280       17352       11560        1028          280       1
     281        3971       17226        7156          281       1
     282        6386       10107       16661          282       1
     283        6387       16662       10108          283       1
     284          29       15745        5171          284       1
     285          12        6130        8507          285       1
     286        4889        6460       14959          286       1
     287       13845         676        6896          287       1
     288       13844        6897         677          288       1
     289        5504        7876       13139          289       1
     290        2795        4788       16337          290       1
     291        2783       10849        3693          291       1
     292        2104        7150       15356          292       1
     293          60        7201       13364          293       1
     294        5370       15088       16284          294       1
     295        5620       15356        7150          295       1
     296        1722       14644        5505          296       1
     297        2777        5127        7580          297       1
     298         544       11251        7798          298       1
     299        4696        7798       11251          299       1
     300        5082        6243       15499          300       1
     301        1866       15499        6243          301       1
     302         653        5781        7451          302       1
     303        6312        8312       15045          303       1
     304        1475       15349        7559          304       1
     305        4280        6674       13650          305       1
     306       13538        9394         746          306       1
     307        2244        8996        8199          307       1
     308         784        3998        7132          308       1
     309         912        5454        7145          309       1
     310         913        7146        5453          310       1
     311         964        7821        8066          311       1
     312        4688       14968       15299          312       1
     313        5162       13522        7244          313       1
     314       12405        8409        1631          314       1
     315       15372       10187         536          315       1
     316        2693        6542        8468          316       1
     317        1502        9124        5066          317       1
     318        2677        7925        7261          318       1
     319        1328        4779       11139          319       1
     320       11993        3773        2655          320       1
     321        1124        5211       13484          321       1
     322         811       13228       12593          322       1
     323         812       12594       13229          323       1
     324         879        7244       13522          324       1
     325        2441        8486        9420          325       1
     326        2396        5758       11379          326       1
     327        2078       10584        6446          327       1
     328        9280        2721       12291          328       1
     329        1448       12311        6806          329       1
     330        2422        6573        7021          330       1
     331        2702        6375        8548          331       1
     332         337        7592        5131          332       1
     333        2842        6815        7678          333       1
     334        1249        7678        6815          334       1
     335        3879       13066        4580          335       1
     336        3983       12037       10777          336       1
     337        1857       11781        5281          337       1
     338        8189         795       12798          338       1
     339        5868       11924       12020          339       1
     340        2708        5977        8136          340       1
     341        2709        8137        5978          341       1
     342         427        5013       16380          342       1
     343        3803        5814       12006          343       1
     344        3805       12002        5815          344       1
     345        3810        5819       12005          345       1
     346        5843        7921       13179          346       1
     347        5859       14990       12215          347       1
     348        2421        6732        6990          348       1
     349       12798         795        7909          349       1
     350        5118       12624        8920          350       1
     351        2105       15392        7159          351       1
     352         846        4760        9891          352       1
     353       17989        6373       14096          353       1
     354        1859       10532        8492          354       1
     355         846       12086        4760          355       1
     356        6635        8099       17826          356       1
     357         276        6206       11827          357       1
     358         944       11723        8147          358       1
     359        5627        7159       15392          359       1
     360        1420       11656        4941          360       1
     361        1421        4942       11657          361       1
     362        3911       11827        6206          362       1
     363        1722        5564       14644          363       1
     364       18097        6737        6616          364       1
     365          82        6453        6452          365       1
     366        2295       12278        4875          366       1
     367        2296        4876       12279          367       1
     368        5088        8338        9781          368       1
     369         925        7697       17869          369       1
     370        2785       12786        9809          370       1
     371        1219        8224        4884          371       1
     372        4842        8147       11723          372       1
     373         332       13581        8212          373       1
     374        1621        7047       12514          374       1
     375         421        8290        6091          375       1
     376        3719       15097        6901          376       1
     377         587        8938        9813          377       1
     378        4719        9813        8938          378       1
     379        1626        5876        7103          379       1
     380        6428        7916       16994          380       1
     381       14580        1655       11748          381       1
     382        3737        6352       11542          382       1
     383        2144       11542        6352          383       1
     384        2706        7881        6302          384       1
     385        1162        6302        7881          385       1
     386        4056       13403       13196          386       1
     387        8486       15470        9420          387       1
     388        6984        9308       18102          388       1
     389       12291        2721        7421          389       1
     390        2669        9772        6295          390       1
     391        4056       13196        7675          391       1
     392        3104        6654        6912          392       1
     393         633        9588        5706          393       1
     394        2990        5706        9588          394       1
     395        1694        9218        5796          395       1
     396        1901        6632        6187          396       1
     397        1902        6188        6633          397       1
     398        4441       16904       12253          398       1
     399         311        8920       12624          399       1
     400        4867       15390       15913          400       1
     401        8316       16694       10160          401       1
     402        7559       15349       17598          402       1
     403        1943       12515        6075          403       1
     404        5369       11178       10639          404       1
     405         811        7574       13228          405       1
     406         812       13229        7575          406       1
     407          81        9225        8530          407       1
     408        2376        5421       17955          408       1
     409        2172        9794        6922          409       1
     410        2171        6921        9795          410       1
     411        1328        9491        4779          411       1
     412        2751        9058        5473          412       1
     413        1557        5473        9058          413       1
     414        4867       15913        6704          414       1
     415        3120        9383        5954          415       1
     416        2267        6465        6608          416       1
     417        3497        8790        7493          417       1
     418        2589        7493        8790          418       1
     419        6713        9738       14041          419       1
     420         966       10770        8155          420       1
     421        2618        6648        7830          421       1
     422        2172        6939        9794          422       1
     423        2171        9795        6938          423       1
     424        5248        8409       12405          424       1
     425         790       10929        5595          425       1
     426         228       14042        7448          426       1
     427         325       17841        5365          427       1
     428        6096       16924       11037          428       1
     429        4768        9973       13261          429       1
     430        3932       13242        5525          430       1
     431        1613        5525       13242          431       1
     432        1983       11463        6336          432       1
     433        3033        6300        8337          433       1
     434         596        5793       11693          434       1
     435        4954       11468        8695          435       1
     436         407       12288        9154          436       1
     437        2370        7774        8367          437       1
     438        3469        8367        7774          438       1
     439         103       11637        4149          439       1
     440         853       10164        6153          440       1
     441        1541       13737        5937          441       1
     442        6477         144       17579          442       1
     443         671       11924        5868          443       1
     444        1467        4885        9939          444       1
     445        2737        9939        4885          445       1
     446       10342       18271       11738          446       1
     447        3440        9332       10098          447       1
     448        2345        6649        6538          448       1
     449        2877        5441        7833          449       1
     450        1981        8336        6551          450       1
     451        6198       17869        7697          451       1
     452        2391        5788       11358          452       1
     453        2795        9258        4788          453       1
     454        2544        6569        6919          454       1
     455        5496        8994       12296          455       1
     456        2179        7108        5641          456       1
     457        2916        8022        5413          457       1
     458        2304        5169        9703          458       1
     459       14172        1825       15337          459       1
     460        3588        6535       10191          460       1
     461        2980        8267        5163          461       1
     462          15        4991        7467          462       1
     463         792        6011       18405          463       1
     464        2618        5116       12041          464       1
     465        3995        6079       12383          465       1
     466         708       12383        6079          466       1
     467        4247       12971        8476          467       1
     468        3726        8886       12492          468       1
     469         265        7631        5164          469       1
     470       11468        1369        8695          470       1
     471        3784        8366       11430          471       1
     472         817        5261       17980          472       1
     473       18483        2106        7633          473       1
     474        2031        7032        8157          474       1
     475        5043        8250       11936          475       1
     476       11936        8250        1461          476       1
     477        1582        7376       13252          477       1
     478         738       10789       11751          478       1
     479         398        7787        6759          479       1
     480       14671       10891        4193          480       1
     481         341       16208        5248          481       1
     482        2799        7192       13432          482       1
     483        2339        4919       12977          483       1
     484        2340       12978        4920          484       1
     485        3578        8268       10522          485       1
     486        1041       14535       15311          486       1
     487        2414       17369        6122          487       1
     488        2414        6121       17369          488       1
     489        2418        7143        8701          489       1
     490        2079        7442        5305          490       1
     491        3101        6759        7787          491       1
     492       15796        2210        6864          492       1
     493        2917        6740        8745          493       1
     494        2379        6792       10886          494       1
     495       15722        6082        8683          495       1
     496        5152       13432        7192          496       1
     497        1811        5562        8332          497       1
     498        3337        7011       10811          498       1
     499        1021        9045        4297          499       1
     500        3703        6578        6688          500       1
     501        6022       15796        6864          501       1
     502         246        6683        7781          502       1
     503        3247       10592        9968          503       1
     504        2079        5305        8921          504       1
     505        2294        5136       13555          505       1
     506        4765       14446        6529          506       1
     507        2193        7160       10228          507       1
     508        2753        9246        7227          508       1
     509         988        9275        9362          509       1
     510        3572       10518        8398          510       1
     511        4034       14372        8159          511       1
     512       12843        3045        7703          512       1
     513        5327       12843        7703          513       1
     514         767        6385       11216          514       1
     515        3838       11821       10041          515       1
     516         344        6609        8859          516       1
     517        6375       13971        8548          517       1
     518        2373        5369       10639          518       1
     519        3097       15389        5209          519       1
     520        2344        7725        7181          520       1
     521        2965        7181        7725          521       1
     522        1913        5682        8561          522       1
     523        4753       15219       10158          523       1
     524        4752       10157       15220          524       1
     525        2078        6675       10584          525       1
     526        1551       18168        7019          526       1
     527        3027       14959        6460          527       1
     528        2001       10956        6885          528       1
     529        3724       13756       10518          529       1
     530        2227       12923       12454          530       1
     531        4917        8360        6482          531       1
     532        2613        6150        8135          532       1
     533       15402        9310        1610          533       1
     534        1656       12398        7904          534       1
     535         935        5307        9581          535       1
     536        6323       11823       17407          536       1
     537       12195         591        7946          537       1
     538        1108        8701        6460          538       1
     539        3027        6460        8701          539       1
     540         774       17413        5891          540       1
     541        9040       12704       15516          541       1
     542        2741        8764       10939          542       1
     543         609        5599       10369          543       1
     544         610       10370        5600          544       1
     545        1857        5281        7792          545       1
     546        3143        8859        6609          546       1
     547        6011        6961       18405          547       1
     548        2191       14628       14519          548       1
     549        1167        5298        9868          549       1
     550         722        6436        7009          550       1
     551        4503       17587        6712          551       1
     552        7960       11856       11974          552       1
     553        7962       11857       11975          553       1
     554        7961       11973       11855          554       1
     555         960       10420        8552          555       1
     556        1984        7100       10908          556       1
     557         840       11856        7960          557       1
     558         843       11857        7962          558       1
     559         842        7961       11855          559       1
     560        2451        7105        7500          560       1
     561        2882        4495        9691          561       1
     562        6578       11376       16758          562       1
     563        1272       11818        9018          563       1
     564        2191       14519        6967          564       1
     565        4740       15110        6145          565       1
     566        3068        8071        7794          566       1
     567        2122        5503       13717          567       1
     568        1408        8967        6010          568       1
     569        3289        6010        8967          569       1
     570        5194       12016        9353          570       1
     571        3857       11199        6499          571       1
     572        6697       14643       14542          572       1
     573         874        6036        7942          573       1
     574        3403        5501       17876          574       1
     575        3145       10745       15256          575       1
     576         800        8219        6583          576       1
     577         877        7534        6679          577       1
     578        2245       11874        5371          578       1
     579       12949        9178        2213          579       1
     580        1944        6235       17866          580       1
     581        1357        6499       11199          581       1
     582        4345        8232        6409          582       1
     583        2783        3693        7067          583       1
     584        6173       16616       11705          584       1
     585        6174       11706       16617          585       1
     586         468        6697       14542          586       1
     587       11003        3968       13608          587       1
     588        2350        5719        7029          588       1
     589        4746       10727       11409          589       1
     590        4403        6005       14804          590       1
     591        3151       10369        5599          591       1
     592        3152        5600       10370          592       1
     593        2138        5363        5912          593       1
     594        1598        8851        5476          594       1
     595        5424        6849       17524          595       1
     596         985        7517        7483          596       1
     597        3010        7483        7517          597       1
     598         776        5340        6318          598       1
     599       17341        6582        9945          599       1
     600        2418        8701        7673          600       1
     601        1006        6240        7783          601       1
     602          22       17051        5269          602       1
     603         228        7448        7923          603       1
     604         463        9099        6417          604       1
     605        2648        5271       13376          605       1
     606        2658        7494       10868          606       1
     607       13690         629       10971          607       1
     608        6153       10164       10035          608       1
     609        3565       11693        5793          609       1
     610        6557       15843        8522          610       1
     611         264       11593        6777          611       1
     612        3687        6313       11154          612       1
     613         679       11154        6313          613       1
     614        1124       12887        5211          614       1
     615        1365        7205       11689          615       1
     616        5068        9357       11656          616       1
     617        2291        7604        7934          617       1
     618        2263        6643        7291          618       1
     619       13510        8208         403          619       1
     620        2288       12886        5006          620       1
     621        2807        8448       10724          621       1
     622        7897        8978       12352          622       1
     623        1683       10017       10322          623       1
     624         261        5425       17286          624       1
     625        2591        6876        5936          625       1
     626        3257        7159        8571          626       1
     627          47        6258        6257          627       1
     628        1584       12304        5932          628       1
     629        3875        5932       12304          629       1
     630        4607        6962       11099          630       1
     631        4604       11098        6963          631       1
     632        2118        9800        5205          632       1
     633         339        6348       10815          633       1
     634        1616        5036       12630          634       1
     635        8340       13832       12093          635       1
     636        6179       18692        6563          636       1
     637         806        5593        7163          637       1
     638        5589       13496        9689          638       1
     639        2114        9762       14100          639       1
     640        1003        7492        6146          640       1
     641        1649        4738        9985          641       1
     642        1858        5763        7157          642       1
     643        2829        5164       13709          643       1
     644        6463        8665       18223          644       1
     645        1831        8135        6150          645       1
     646         730        8344        6839          646       1
     647         294       12422       13483          647       1
     648       15066        4317        3388          648       1
     649        1070        5752       10980          649       1
     650        1701       14752       13735          650       1
     651        1791       17815        5719          651       1
     652        4421        9018       11818          652       1
     653         857        6661        6531          653       1
     654        6235        6809       17866          654       1
     655       11656        9357        2222          655       1
     656        1555        5793       10646          656       1
     657       12296        8994         793          657       1
     658        2295        4875       11749          658       1
     659        2296       11750        4876          659       1
     660       14323        3345        7727          660       1
     661         891       10536        5855          661       1
     662        3299       10646        5793          662       1
     663        2322        5661        7537          663       1
     664        1025        7537        5661          664       1
     665         489        7776        5088          665       1
     666       15045        8312        2358          666       1
     667        2184        5365        8736          667       1
     668        1467        5325        8020          668       1
     669         960        7249        5973          669       1
     670        1792        7122        6362          670       1
     671        6666       12517       10712          671       1
     672        4300       11689        7205          672       1
     673        2193       10228        7550          673       1
     674        3540        8283       10792          674       1
     675        2328        5973        7249          675       1
     676        4087        6277       12498          676       1
     677        1648       12498        6277          677       1
     678        3530       10815        6348          678       1
     679       16924        2083       11037          679       1
     680        2350        5509       17723          680       1
     681        1565        6184       11864          681       1
     682        1564       11865        6183          682       1
