        1.11667       -5.74667       -0.49909
       15.19333      -36.40333       -0.08905
        1.08667      -31.28333       -0.53760
       14.88000      -40.73667        0.09724
        9.85000      -10.10667       -4.01595
        8.69000      -15.76333       -1.02268
        8.70000      -15.84667       -1.23224
        7.51333      -18.77000       -1.91319
       12.43000      -31.99333       -0.75657
       12.37667      -31.90333       -0.71771
       14.14000       -6.18333        0.19687
       12.70000      -26.02333       -0.79851
        3.83000      -31.44333       -0.92417
        9.84667       -9.99667       -3.78890
        1.47667      -33.00333       -0.68803
        1.38333      -32.97333       -0.48380
        1.09667      -31.38333       -0.59943
       14.14333       -6.81667       -0.17772
       14.09000      -11.38000       -0.65512
        9.50333      -13.40000       -2.65557
        6.73000      -33.08000       -2.37166
        7.18000      -39.66333       -2.66049
        7.49667      -18.67667       -1.72535
       12.69333      -25.93667       -1.00047
        3.73333      -31.49000       -0.60051
        0.11000      -11.38000        0.87086
       14.06667      -39.34667       -0.45343
        4.33667      -31.57667       -0.96435
        8.97667      -19.14667       -1.91633
        6.11000      -29.25667       -2.19732
        6.12000      -18.46667       -1.26460
        6.13667      -18.36667       -1.13566
        4.68000      -30.60667       -1.31010
        3.62667      -30.78667       -1.44013
        6.66000      -33.14667       -2.35123
        3.56000      -30.82667       -1.38759
        1.07000       -9.37667       -0.43882
        6.96333      -21.48667       -1.55036
       14.06333       -6.24667       -0.63653
       14.07000       -6.75000       -1.02078
        9.41000      -13.38000       -2.45604
        1.14333       -9.30667       -0.44980
        4.39667      -31.50000       -1.22816
       11.35667      -23.77000       -1.25266
       -0.77000       -8.02333       -0.85108
        5.78333      -26.26333       -1.93944
        5.31000       -4.49333       -1.75255
        0.44000       -8.59000       -0.97524
        9.91333      -14.70667       -1.75060
        5.14333      -23.48000       -1.29130
       15.04333      -26.61333        0.30717
       12.83667      -26.16000       -0.75445
       12.83000      -26.06333       -0.67688
       12.56333       -6.25333       -1.83093
        5.49667      -21.11000       -1.76363
       12.83333      -29.20333       -0.68553
        9.93000      -34.99333       -1.69308
       10.64333      -30.83333       -1.12302
       13.25000      -31.54667       -0.38114
        4.81333      -39.61333       -2.55556
        4.70667      -39.66000       -2.57259
        4.82667      -19.30000       -1.02344
        6.95333      -21.38333       -1.37674
       12.26333      -29.49333       -1.04173
        7.06667      -17.84667       -1.68635
        9.32667      -36.67000       -2.84023
       14.29000      -31.67667        0.98774
       10.57000      -30.89000       -1.08103
        4.73000      -30.53000       -1.42703
       11.45333      -23.76333       -1.20652
        1.19000       -5.61000       -0.62799
        7.87667      -30.93667       -1.16121
        9.24000      -11.39000       -2.41798
        9.20000      -11.30000       -2.62897
        7.15000      -39.78000       -2.74071
        2.12333      -18.47667        0.38675
        5.05000      -23.50333       -1.06235
        5.85667      -34.13667       -1.79427
        4.79667      -19.39667       -0.97757
       12.75667      -27.84333       -0.85564
       10.35333      -11.52667       -2.41880
        8.98000      -19.23667       -1.71529
        2.11000      -18.58000        0.26957
       -0.98333       -6.99000        0.56333
