    P+   P-        C+   C-  Normalised_Error  Observed_Rho  Calculated_Rho  Observed_Phase  Calculated_Phase  Original_Weight   Final_Weight   C
   43   23        55   39        0.51853         27.709         27.000          -12.770          -12.193         0.22361E+00    0.22361E+00    0
   45   24        55   39        0.67183         21.341         20.636          -13.160          -12.360         0.22361E+00    0.22361E+00    0
   46   26        55   39        0.71205         25.460         24.570          -12.420          -11.931         0.22361E+00    0.22361E+00    0
   47   28        55   39        1.45535         34.327         31.918          -11.715          -10.860         0.22361E+00    0.22361E+00    0
   49   29        55   39        0.58464         23.342         22.670          -10.765          -10.758         0.22361E+00    0.22361E+00    0
   50   30        55   39        0.41975         19.301         18.901           -9.655          -10.612         0.22361E+00    0.22361E+00    0
   52   31        55   39        0.04959         10.680         10.661           -9.195          -10.858         0.22361E+00    0.22361E+00    0
   53   32        55   39        0.11999          7.448          7.405          -12.060          -10.752         0.22361E+00    0.22361E+00    0
   43   23        55   41        0.53411         25.412         24.742          -12.975          -12.519         0.22361E+00    0.22361E+00    0
   45   24        55   41        0.16372         17.952         17.805          -12.790          -12.747         0.22361E+00    0.22361E+00    0
   45   24        55   42        0.28982         14.867         14.653          -13.365          -13.359         0.22361E+00    0.22361E+00    0
   46   26        55   42        0.18921         17.076         17.238          -13.180          -13.231         0.22361E+00    0.22361E+00    0
   47   28        55   42        0.54222         23.757         23.122          -12.715          -12.441         0.22361E+00    0.22361E+00    0
   50   30        55   42        1.01978         10.749         11.311          -10.800          -12.910         0.22361E+00    0.22361E+00    0
   53   32        55   42        1.47458          3.573          3.943          -17.845          -13.968         0.22361E+00    0.25845E+00    1
   43   23        56   26        0.80995         21.221         22.098          -10.060           -9.109         0.22361E+00    0.22361E+00    0
   45   24        56   26        0.29024         23.635         23.295           -8.505           -8.621         0.22361E+00    0.22361E+00    0
   43   23        56   28        0.93094         17.545         18.465          -10.820          -10.259         0.22361E+00    0.23425E+00    1
   45   24        56   28        0.63805         17.992         18.618          -10.030           -9.997         0.22361E+00    0.23156E+00    1
   46   26        56   28        1.02568         18.347         19.312           -7.875           -8.611         0.22361E+00    0.22361E+00    0
   43   23        56   29        0.20068         19.085         19.276          -11.470          -10.591         0.22361E+00    0.22361E+00    0
   45   24        56   29        0.01441         19.291         19.303          -10.805          -10.413         0.22361E+00    0.22361E+00    0
   46   26        56   29        0.04096         18.739         18.702           -8.695           -9.266         0.22361E+00    0.22361E+00    0
   43   23        56   30        0.15143         21.752         21.915          -11.980          -10.797         0.22361E+00    0.22361E+00    0
   45   24        56   30        0.11538         21.979         22.105          -11.495          -10.677         0.22361E+00    0.22361E+00    0
   46   26        56   30        0.16609         21.231         21.408           -9.730           -9.682         0.22361E+00    0.22361E+00    0
   47   28        56   30        1.72131         22.049         20.231           -7.375           -8.113         0.22361E+00    0.22361E+00    0
   43   23        56   31        0.16969         24.084         24.286          -12.580          -10.968         0.22361E+00    0.22361E+00    0
   45   24        56   31        0.25572         24.164         24.473          -12.340          -10.895         0.22361E+00    0.22361E+00    0
   46   26        56   31        0.29604         23.565         23.916          -10.615          -10.012         0.22361E+00    0.22361E+00    0
   47   28        56   31        1.26129         25.308         23.761           -8.670           -8.557         0.22361E+00    0.22361E+00    0
   49   29        56   31        0.68592         21.485         20.760           -7.265           -7.939         0.22361E+00    0.22361E+00    0
   43   23        56   32        0.15717         26.437         26.234          -12.610          -11.158         0.22361E+00    0.22361E+00    0
   45   24        56   32        0.03789         26.131         26.163          -12.580          -11.129         0.22361E+00    0.22361E+00    0
   46   26        56   32        0.32754         25.597         26.019          -11.160          -10.343         0.22361E+00    0.22361E+00    0
   47   28        56   32        0.95618         28.122         26.809           -9.575           -8.973         0.22361E+00    0.22361E+00    0
   49   29        56   32        0.11315         24.004         23.868           -8.330           -8.450         0.22361E+00    0.22361E+00    0
   50   30        56   32        0.87009         19.526         18.695           -6.660           -7.954         0.22361E+00    0.22361E+00    0
   43   23        56   33        0.37973         28.400         27.868          -12.675          -11.339         0.22361E+00    0.22361E+00    0
   45   24        56   33        0.28921         27.643         27.249          -12.815          -11.346         0.22361E+00    0.22361E+00    0
   46   26        56   33        0.06723         27.904         27.815          -11.670          -10.640         0.22361E+00    0.22361E+00    0
   47   28        56   33        1.21809         31.573         29.708          -10.220           -9.336         0.22361E+00    0.22361E+00    0
   49   29        56   33        0.39536         27.064         26.534           -9.135           -8.882         0.22361E+00    0.22361E+00    0
   50   30        56   33        0.83109         22.637         21.716           -7.850           -8.468         0.22361E+00    0.22361E+00    0
   52   31        56   33        1.52412         17.602         16.311           -6.430           -8.071         0.22361E+00    0.22361E+00    0
   43   23        56   35        0.71473         31.467         30.364          -12.980          -11.633         0.22361E+00    0.22361E+00    0
   45   24        56   35        0.60664         28.910         28.047          -13.050          -11.696         0.22361E+00    0.22361E+00    0
   46   26        56   35        0.34773         31.093         30.558          -12.010          -11.102         0.22361E+00    0.22361E+00    0
   47   28        56   35        1.24460         37.515         35.252          -10.930           -9.892         0.22361E+00    0.22361E+00    0
   49   29        56   35        0.40320         31.316         30.692           -9.980           -9.544         0.22361E+00    0.22361E+00    0
   50   30        56   35        0.53150         26.908         26.202           -8.925           -9.223         0.22361E+00    0.22361E+00    0
   52   31        56   35        0.54129         19.396         18.879           -7.440           -9.037         0.22361E+00    0.22361E+00    0
   53   32        56   35        0.74687         15.929         15.346           -7.165           -8.600         0.22361E+00    0.22361E+00    0
   54   33        56   35        0.67526         12.717         12.295           -5.700           -8.245         0.22361E+00    0.22361E+00    0
   43   23        56   36        0.78749         31.968         30.735          -12.745          -11.751         0.22361E+00    0.22361E+00    0
   45   24        56   36        0.70658         28.407         27.422          -13.100          -11.839         0.22361E+00    0.22361E+00    0
   46   26        56   36        0.47156         31.430         30.699          -12.195          -11.291         0.22361E+00    0.22361E+00    0
   47   28        56   36        1.29859         39.070         36.615          -11.310          -10.119         0.22361E+00    0.22361E+00    0
   49   29        56   36        0.47036         31.742         31.004          -10.335           -9.820         0.22361E+00    0.22361E+00    0
   50   30        56   36        0.54523         27.401         26.664           -9.265           -9.537         0.22361E+00    0.22361E+00    0
   52   31        56   36        0.44422         18.968         18.552           -7.915           -9.430         0.22361E+00    0.22361E+00    0
   53   32        56   36        0.52206         15.241         14.848           -7.765           -9.053         0.22361E+00    0.22361E+00    0
   54   33        56   36        0.07447         11.561         11.529           -6.310           -8.823         0.22361E+00    0.22361E+00    0
   45   24        56   37        0.64389         27.453         26.583          -12.815          -11.962         0.22361E+00    0.22361E+00    0
   46   26        56   37        0.43703         31.181         30.508          -12.160          -11.456         0.22361E+00    0.22361E+00    0
   47   28        56   37        1.18286         39.878         37.589          -11.280          -10.319         0.22361E+00    0.22361E+00    0
   49   29        56   37        0.36356         31.328         30.764          -10.255          -10.068         0.22361E+00    0.22361E+00    0
   50   30        56   37        0.36442         27.033         26.545           -9.100           -9.820         0.22361E+00    0.22361E+00    0
   52   31        56   37        0.16850         17.960         17.813           -7.900           -9.789         0.22361E+00    0.22361E+00    0
   53   32        56   37        0.16362         14.156         14.043           -7.820           -9.459         0.22361E+00    0.22361E+00    0
   54   33        56   37        0.52428         10.347         10.620           -6.370           -9.320         0.22361E+00    0.22361E+00    0
   45   24        56   38        0.63570         26.405         25.580          -13.170          -12.072         0.22361E+00    0.22361E+00    0
   46   26        56   38        0.50865         30.691         29.921          -12.315          -11.604         0.22361E+00    0.22361E+00    0
   47   28        56   38        1.22293         40.278         37.890          -11.450          -10.497         0.22361E+00    0.22361E+00    0
   49   29        56   38        0.39791         30.514         29.913          -10.570          -10.295         0.22361E+00    0.22361E+00    0
   50   30        56   38        0.35198         26.261         25.803           -9.570          -10.080         0.22361E+00    0.22361E+00    0
   52   31        56   38        0.10229         16.820         16.740           -8.255          -10.121         0.22361E+00    0.22361E+00    0
   53   32        56   38        0.06840         13.047         13.008           -8.230           -9.833         0.22361E+00    0.22361E+00    0
   54   33        56   38        0.71325          9.292          9.628           -6.815           -9.769         0.22361E+00    0.22361E+00    0
   43   23        56   39        0.89768         31.700         30.309          -12.680          -12.047         0.22361E+00    0.22361E+00    0
   45   24        56   39        0.78440         25.255         24.285          -13.290          -12.208         0.22361E+00    0.22361E+00    0
   46   26        56   39        0.94990         30.181         28.781          -12.365          -11.784         0.22361E+00    0.22361E+00    0
   47   28        56   39        1.69274         40.570         37.278          -11.875          -10.714         0.22361E+00    0.22361E+00    0
   49   29        56   39        0.87850         29.603         28.331          -10.865          -10.569         0.22361E+00    0.22361E+00    0
   50   30        56   39        0.80810         25.373         24.369           -9.865          -10.392         0.22361E+00    0.22361E+00    0
   52   31        56   39        0.42321         15.643         15.317           -8.645          -10.516         0.22361E+00    0.22361E+00    0
   53   32        56   39        0.46790         12.010         11.732           -8.540          -10.276         0.22361E+00    0.22361E+00    0
   54   33        56   39        0.40038          8.364          8.531           -7.295          -10.292         0.22361E+00    0.22361E+00    0
   45   24        56   41        0.47099         21.560         21.058          -12.500          -12.570         0.22361E+00    0.22361E+00    0
   45   24        56   42        0.67773         18.007         17.408          -13.515          -13.147         0.22361E+00    0.22361E+00    0
   46   26        56   42        0.20923         21.046         20.828          -13.565          -13.008         0.22361E+00    0.22361E+00    0
   47   28        56   42        0.99109         30.231         28.770          -13.070          -12.199         0.22361E+00    0.22361E+00    0
   49   29        56   42        0.12297         18.216         18.104          -11.970          -12.466         0.22361E+00    0.22361E+00    0
   50   30        56   42        0.31607         14.965         15.202          -11.240          -12.560         0.22361E+00    0.22361E+00    0
   43   23        58   26        0.78642         21.454         22.315          -10.080           -9.073         0.22361E+00    0.22361E+00    0
   45   24        58   26        0.30441         23.955         23.593           -8.565           -8.596         0.22361E+00    0.22361E+00    0
   43   23        58   28        0.90458         17.960         18.865          -11.275          -10.168         0.22361E+00    0.23305E+00    1
   45   24        58   28        0.58852         18.695         19.287          -10.050           -9.920         0.22361E+00    0.23004E+00    1
   46   26        58   28        1.00195         18.612         19.568           -7.845           -8.571         0.22361E+00    0.22361E+00    0
   43   23        58   29        0.09460         19.780         19.872          -11.365          -10.474         0.22361E+00    0.22361E+00    0
   45   24        58   29        0.09355         20.441         20.346          -10.755          -10.309         0.22361E+00    0.22361E+00    0
   46   26        58   29        0.09051         19.223         19.137           -8.655           -9.200         0.22361E+00    0.22361E+00    0
   43   23        58   30        0.03488         22.849         22.876          -11.990          -10.661         0.22361E+00    0.22361E+00    0
   45   24        58   30        0.02049         23.873         23.854          -11.225          -10.553         0.22361E+00    0.22361E+00    0
   46   26        58   30        0.10125         22.113         22.225           -9.700           -9.594         0.22361E+00    0.22361E+00    0
   47   28        58   30        1.76068         22.401         20.513           -7.350           -8.056         0.22361E+00    0.22361E+00    0
   43   23        58   31        0.09531         25.590         25.706          -12.370          -10.815         0.22361E+00    0.22361E+00    0
   45   24        58   31        0.07640         27.018         27.113          -12.295          -10.752         0.22361E+00    0.22361E+00    0
   46   26        58   31        0.20774         25.010         25.271          -10.530           -9.904         0.22361E+00    0.22361E+00    0
   47   28        58   31        1.30659         26.015         24.370           -8.710           -8.477         0.22361E+00    0.22361E+00    0
   49   29        58   31        0.74551         22.377         21.558           -7.220           -7.857         0.22361E+00    0.22361E+00    0
   43   23        58   32        0.34295         28.678         28.193          -12.635          -10.987         0.22361E+00    0.22361E+00    0
   45   24        58   32        0.12871         29.996         29.810          -12.555          -10.966         0.22361E+00    0.22361E+00    0
   46   26        58   32        0.18482         27.818         28.075          -11.145          -10.214         0.22361E+00    0.22361E+00    0
   47   28        58   32        1.03328         29.380         27.901           -9.530           -8.870         0.22361E+00    0.22361E+00    0
   49   29        58   32        0.18835         25.730         25.489           -8.310           -8.336         0.22361E+00    0.22361E+00    0
   50   30        58   32        0.93887         20.698         19.749           -6.745           -7.843         0.22361E+00    0.22361E+00    0
   43   23        58   33        0.58786         31.355         30.449          -12.905          -11.150         0.22361E+00    0.22361E+00    0
   45   24        58   33        0.48419         32.743         31.963          -12.735          -11.163         0.22361E+00    0.22361E+00    0
   46   26        58   33        0.20456         31.066         30.752          -11.590          -10.489         0.22361E+00    0.22361E+00    0
   47   28        58   33        1.30726         33.625         31.498          -10.330           -9.208         0.22361E+00    0.22361E+00    0
   49   29        58   33        0.49978         30.097         29.355           -9.165           -8.735         0.22361E+00    0.22361E+00    0
   50   30        58   33        0.94922         25.057         23.895           -7.860           -8.317         0.22361E+00    0.22361E+00    0
   52   31        58   33        1.65677         20.261         18.650           -6.355           -7.892         0.22361E+00    0.22361E+00    0
   43   23        58   35        0.93352         35.935         34.297          -12.495          -11.410         0.22361E+00    0.22361E+00    0
   45   24        58   35        0.84648         36.122         34.627          -13.000          -11.476         0.22361E+00    0.22361E+00    0
   46   26        58   35        0.53611         36.547         35.582          -11.965          -10.911         0.22361E+00    0.22361E+00    0
   47   28        58   35        1.38960         41.947         39.132          -10.970           -9.721         0.22361E+00    0.22361E+00    0
   49   29        58   35        0.57815         37.955         36.874           -9.835           -9.340         0.22361E+00    0.22361E+00    0
   50   30        58   35        0.72185         32.976         31.807           -8.695           -9.002         0.22361E+00    0.22361E+00    0
   52   31        58   35        0.76778         26.378         25.385           -7.405           -8.751         0.22361E+00    0.22361E+00    0
   53   32        58   35        0.99457         22.394         21.308           -7.125           -8.298         0.22361E+00    0.22361E+00    0
   54   33        58   35        1.06718         18.629         17.662           -5.610           -7.870         0.22361E+00    0.22361E+00    0
   43   23        58   36        1.01398         37.080         35.249          -13.190          -11.509         0.22361E+00    0.22361E+00    0
   45   24        58   36        0.96646         36.245         34.536          -13.090          -11.598         0.22361E+00    0.22361E+00    0
   46   26        58   36        0.57488         37.702         36.635          -12.275          -11.077         0.22361E+00    0.22361E+00    0
   47   28        58   36        1.46910         44.855         41.680          -11.285           -9.924         0.22361E+00    0.22361E+00    0
   49   29        58   36        0.66975         40.143         38.822          -10.300           -9.585         0.22361E+00    0.22361E+00    0
   50   30        58   36        0.72276         35.285         34.033           -9.380           -9.279         0.22361E+00    0.22361E+00    0
   52   31        58   36        0.70996         27.862         26.890           -7.920           -9.089         0.22361E+00    0.22361E+00    0
   53   32        58   36        0.83907         23.715         22.740           -7.725           -8.680         0.22361E+00    0.22361E+00    0
   54   33        58   36        0.59426         19.607         19.034           -6.175           -8.327         0.22361E+00    0.22361E+00    0
   43   23        58   37        0.82304         37.483         35.974          -13.470          -11.589         0.22361E+00    0.22361E+00    0
   45   24        58   37        0.93196         35.675         34.051          -12.895          -11.700         0.22361E+00    0.22361E+00    0
   46   26        58   37        0.67346         38.557         37.281          -12.110          -11.220         0.22361E+00    0.22361E+00    0
   47   28        58   37        1.37480         47.079         43.953          -11.205          -10.098         0.22361E+00    0.22361E+00    0
   49   29        58   37        0.57804         41.278         40.102          -10.245           -9.801         0.22361E+00    0.22361E+00    0
   50   30        58   37        0.58093         36.629         35.580           -9.400           -9.524         0.22361E+00    0.22361E+00    0
   52   31        58   37        0.49381         28.295         27.606           -7.830           -9.394         0.22361E+00    0.22361E+00    0
   53   32        58   37        0.54207         24.078         23.435           -7.720           -9.018         0.22361E+00    0.22361E+00    0
   54   33        58   37        0.15704         19.820         19.673           -6.170           -8.715         0.22361E+00    0.22361E+00    0
   55   35        58   37        0.57950         16.805         16.326           -5.590           -7.876         0.22361E+00    0.22361E+00    0
   43   23        58   38        0.86425         37.924         36.322          -13.120          -11.658         0.22361E+00    0.22361E+00    0
   45   24        58   38        0.96512         34.832         33.191          -12.580          -11.789         0.22361E+00    0.22361E+00    0
   46   26        58   38        0.77174         38.794         37.327          -12.075          -11.344         0.22361E+00    0.22361E+00    0
   47   28        58   38        1.44168         48.858         45.461          -11.440          -10.250         0.22361E+00    0.22361E+00    0
   49   29        58   38        0.64797         41.700         40.371          -10.525           -9.994         0.22361E+00    0.22361E+00    0
   50   30        58   38        0.62320         37.213         36.071           -9.580           -9.746         0.22361E+00    0.22361E+00    0
   52   31        58   38        0.47519         27.973         27.317           -8.070           -9.673         0.22361E+00    0.22361E+00    0
   53   32        58   38        0.51082         23.763         23.164           -8.110           -9.325         0.22361E+00    0.22361E+00    0
   54   33        58   38        0.10991         19.474         19.378           -6.640           -9.063         0.22361E+00    0.22361E+00    0
   55   35        58   38        0.16958         16.664         16.529           -6.055           -8.320         0.22361E+00    0.22361E+00    0
   56   36        58   38        0.38604         14.769         15.066           -8.285           -8.101         0.22361E+00    0.22739E+00    1
   45   24        58   39        1.31306         33.984         31.826          -12.935          -11.903         0.22361E+00    0.22361E+00    0
   46   26        58   39        1.24920         38.924         36.568          -12.580          -11.499         0.22361E+00    0.22361E+00    0
   47   28        58   39        1.96565         50.606         45.869          -11.715          -10.438         0.22361E+00    0.22361E+00    0
   49   29        58   39        1.17999         41.807         39.412          -10.790          -10.232         0.22361E+00    0.22361E+00    0
   50   30        58   39        1.13561         37.393         35.329           -9.900          -10.017         0.22361E+00    0.22361E+00    0
   52   31        58   39        0.95285         27.266         25.997           -8.535          -10.011         0.22361E+00    0.22361E+00    0
   53   32        58   39        1.01604         23.072         21.930           -8.465           -9.697         0.22361E+00    0.22361E+00    0
   54   33        58   39        0.62888         18.784         18.204           -7.050           -9.481         0.22361E+00    0.22361E+00    0
   55   35        58   39        0.81081         16.251         15.606           -6.380           -8.822         0.22361E+00    0.22361E+00    0
   56   36        58   39        0.31788         13.788         13.571           -9.335           -8.770         0.22361E+00    0.22361E+00    0
   45   24        58   41        0.89260         29.163         27.890          -12.455          -12.213         0.22361E+00    0.22361E+00    0
   46   26        58   41        0.71763         34.002         32.804          -12.545          -11.895         0.22361E+00    0.22361E+00    0
   55   35        58   41        1.16506         12.996         12.264           -3.745           -9.976         0.22361E+00    0.22361E+00    0
   43   23        58   42        0.22741         31.806         32.169          -12.730          -12.412         0.22361E+00    0.22361E+00    0
   45   24        58   42        1.33243         24.884         23.280          -12.820          -12.719         0.22361E+00    0.22361E+00    0
   47   28        58   42        1.51083         42.938         39.815          -13.215          -11.738         0.22361E+00    0.22361E+00    0
   49   29        58   42        0.70324         28.579         27.591          -12.075          -11.915         0.22361E+00    0.22361E+00    0
   55   35        58   42        1.44805          7.427          7.983           -7.575          -12.373         0.22361E+00    0.22361E+00    0
   56   36        58   42        2.07487          5.573          6.417          -19.945          -12.877         0.22361E+00    0.26069E+00    1
   43   23        59   26        0.74368         21.543         22.359          -10.120           -9.050         0.22361E+00    0.22361E+00    0
   45   24        59   26        0.32869         24.068         23.676           -8.560           -8.581         0.22361E+00    0.22361E+00    0
   43   23        59   28        0.83479         18.099         18.934          -11.355          -10.111         0.22361E+00    0.23238E+00    1
   45   24        59   28        0.51625         18.947         19.468          -10.140           -9.873         0.22361E+00    0.22922E+00    1
   46   26        59   28        0.96504         18.700         19.624           -7.930           -8.548         0.22361E+00    0.22361E+00    0
   43   23        59   29        0.04089         20.015         19.984          -11.665          -10.400         0.22361E+00    0.22361E+00    0
   45   24        59   29        0.20571         20.856         20.643          -10.850          -10.244         0.22361E+00    0.22361E+00    0
   46   26        59   29        0.16375         19.389         19.231           -8.720           -9.159         0.22361E+00    0.22361E+00    0
   43   23        59   30        0.14103         23.248         23.089          -12.045          -10.577         0.22361E+00    0.22361E+00    0
   45   24        59   30        0.10248         24.517         24.397          -11.775          -10.476         0.22361E+00    0.22361E+00    0
   46   26        59   30        0.01487         22.406         22.423           -9.700           -9.542         0.22361E+00    0.22361E+00    0
   47   28        59   30        1.82716         22.517         20.551           -7.415           -8.022         0.22361E+00    0.22361E+00    0
   43   23        59   31        0.24691         26.377         26.058          -12.700          -10.720         0.22361E+00    0.22361E+00    0
   45   24        59   31        0.06505         28.072         27.992          -12.180          -10.663         0.22361E+00    0.22361E+00    0
   46   26        59   31        0.12610         25.468         25.627          -10.670           -9.839         0.22361E+00    0.22361E+00    0
   47   28        59   31        1.41224         26.263         24.472           -8.745           -8.430         0.22361E+00    0.22361E+00    0
   49   29        59   31        0.81204         22.641         21.740           -7.330           -7.810         0.22361E+00    0.22361E+00    0
   43   23        59   32        0.53433         29.495         28.720          -12.815          -10.881         0.22361E+00    0.22361E+00    0
   45   24        59   32        0.34314         31.638         31.103          -12.610          -10.866         0.22361E+00    0.22361E+00    0
   46   26        59   32        0.03491         28.616         28.654          -11.285          -10.136         0.22361E+00    0.22361E+00    0
   47   28        59   32        1.16077         29.792         28.112           -9.655           -8.809         0.22361E+00    0.22361E+00    0
   49   29        59   32        0.29711         26.284         25.896           -8.435           -8.270         0.22361E+00    0.22361E+00    0
   50   30        59   32        1.05351         21.071         19.990           -6.775           -7.782         0.22361E+00    0.22361E+00    0
   43   23        59   33        0.83029         32.509         31.190          -13.085          -11.032         0.22361E+00    0.22361E+00    0
   45   24        59   33        0.71411         34.956         33.733          -13.005          -11.050         0.22361E+00    0.22361E+00    0
   46   26        59   33        0.39604         32.264         31.633          -11.830          -10.398         0.22361E+00    0.22361E+00    0
   47   28        59   33        1.47317         34.320         31.884          -10.445           -9.134         0.22361E+00    0.22361E+00    0
   49   29        59   33        0.65085         31.126         30.130           -9.315           -8.651         0.22361E+00    0.22361E+00    0
   50   30        59   33        1.09451         25.829         24.453           -7.935           -8.232         0.22361E+00    0.22361E+00    0
   52   31        59   33        1.77381         21.033         19.248           -6.520           -7.799         0.22361E+00    0.22361E+00    0
   43   23        59   35        1.27221         37.880         35.548          -13.295          -11.271         0.22361E+00    0.22361E+00    0
   45   24        59   35        1.13333         39.518         37.343          -13.240          -11.341         0.22361E+00    0.22361E+00    0
   46   26        59   35        0.79247         38.776         37.271          -12.310          -10.797         0.22361E+00    0.22361E+00    0
   47   28        59   35        1.62070         43.505         40.120          -11.250           -9.622         0.22361E+00    0.22361E+00    0
   49   29        59   35        0.76637         40.398         38.880          -10.245           -9.223         0.22361E+00    0.22361E+00    0
   50   30        59   35        0.94836         35.190         33.560           -9.035           -8.879         0.22361E+00    0.22361E+00    0
   52   31        59   35        0.98649         28.966         27.572           -7.575           -8.601         0.22361E+00    0.22361E+00    0
   53   32        59   35        1.19491         24.579         23.153           -7.195           -8.153         0.22361E+00    0.22361E+00    0
   54   33        59   35        1.23893         20.304         19.084           -5.655           -7.727         0.22361E+00    0.22361E+00    0
   45   24        59   36        1.29693         40.087         37.572          -13.280          -11.450         0.22361E+00    0.22361E+00    0
   46   26        59   36        0.97419         40.654         38.723          -12.485          -10.950         0.22361E+00    0.22361E+00    0
   47   28        59   36        1.74362         46.969         43.050          -11.525           -9.810         0.22361E+00    0.22361E+00    0
   49   29        59   36        0.93443         43.531         41.545          -10.555           -9.450         0.22361E+00    0.22361E+00    0
   50   30        59   36        1.03619         38.487         36.544           -9.330           -9.134         0.22361E+00    0.22361E+00    0
   52   31        59   36        0.99361         31.580         30.049           -8.010           -8.910         0.22361E+00    0.22361E+00    0
   53   32        59   36        1.09379         27.018         25.580           -7.910           -8.499         0.22361E+00    0.22361E+00    0
   54   33        59   36        0.83265         22.398         21.485           -6.240           -8.136         0.22361E+00    0.22361E+00    0
   43   23        59   37        1.35752         40.342         37.696          -12.835          -11.426         0.22361E+00    0.22361E+00    0
   45   24        59   37        1.29552         39.822         37.326          -13.280          -11.539         0.22361E+00    0.22361E+00    0
   46   26        59   37        1.01025         41.825         39.766          -12.360          -11.078         0.22361E+00    0.22361E+00    0
   47   28        59   37        1.63064         49.664         45.777          -11.700           -9.969         0.22361E+00    0.22361E+00    0
   49   29        59   37        0.88550         45.553         43.581          -10.620           -9.648         0.22361E+00    0.22361E+00    0
   50   30        59   37        0.92983         40.773         38.921           -9.485           -9.358         0.22361E+00    0.22361E+00    0
   52   31        59   37        0.79393         33.022         31.737           -8.175           -9.185         0.22361E+00    0.22361E+00    0
   53   32        59   37        0.82055         28.447         27.304           -8.040           -8.802         0.22361E+00    0.22361E+00    0
   54   33        59   37        0.42528         23.709         23.212           -6.280           -8.478         0.22361E+00    0.22361E+00    0
   55   35        59   37        0.85556         19.348         18.539           -5.710           -7.656         0.22361E+00    0.22361E+00    0
   43   23        59   38        1.33765         40.887         38.244          -13.090          -11.483         0.22361E+00    0.22361E+00    0
   45   24        59   38        1.26202         38.974         36.593          -13.840          -11.615         0.22361E+00    0.22361E+00    0
   46   26        59   38        1.14597         42.504         40.139          -12.500          -11.188         0.22361E+00    0.22361E+00    0
   47   28        59   38        1.80453         52.249         47.743          -11.810          -10.106         0.22361E+00    0.22361E+00    0
   49   29        59   38        1.00688         46.790         44.494          -10.890           -9.823         0.22361E+00    0.22361E+00    0
   50   30        59   38        1.00493         42.206         40.138           -9.885           -9.559         0.22361E+00    0.22361E+00    0
   52   31        59   38        0.83796         33.548         32.171           -8.565           -9.436         0.22361E+00    0.22361E+00    0
   53   32        59   38        0.88518         29.072         27.814           -8.335           -9.075         0.22361E+00    0.22361E+00    0
   54   33        59   38        0.47258         24.318         23.752           -6.705           -8.782         0.22361E+00    0.22361E+00    0
   55   35        59   38        0.55681         20.450         19.889           -6.230           -8.027         0.22361E+00    0.22361E+00    0
   56   36        59   38        0.19353         18.357         18.532           -6.020           -7.683         0.22361E+00    0.22361E+00    0
   43   23        59   39        1.63363         41.472         38.220          -12.850          -11.559         0.22361E+00    0.22361E+00    0
   45   24        59   39        1.75054         38.461         35.239          -13.460          -11.715         0.22361E+00    0.22361E+00    0
   46   26        59   39        1.70027         43.121         39.608          -12.325          -11.328         0.22361E+00    0.22361E+00    0
   47   28        59   39        2.38128         54.713         48.573          -12.080          -10.277         0.22361E+00    0.22361E+00    0
   49   29        59   39        1.59924         47.655         43.994          -11.105          -10.039         0.22361E+00    0.22361E+00    0
   50   30        59   39        1.57701         43.204         39.928          -10.205           -9.806         0.22361E+00    0.22361E+00    0
   52   31        59   39        1.40592         33.504         31.230           -8.865           -9.742         0.22361E+00    0.22361E+00    0
   53   32        59   39        1.46792         29.050         26.994           -8.650           -9.410         0.22361E+00    0.22361E+00    0
   54   33        59   39        1.10043         24.326         23.024           -7.110           -9.152         0.22361E+00    0.22361E+00    0
   55   35        59   39        1.34462         21.112         19.739           -6.625           -8.454         0.22361E+00    0.22361E+00    0
   56   36        59   39        0.66955         18.463         17.856           -6.180           -8.206         0.22361E+00    0.22361E+00    0
   43   23        59   41        1.61734         39.174         36.132          -13.090          -11.788         0.22361E+00    0.22361E+00    0
   45   24        59   41        1.43298         33.291         30.989          -12.470          -11.993         0.22361E+00    0.22361E+00    0
   45   24        59   42        1.75035         28.285         25.916          -14.520          -12.453         0.22361E+00    0.22361E+00    0
   47   28        59   42        2.27565         49.218         43.928          -14.165          -11.468         0.22361E+00    0.22361E+00    0
   55   35        59   42        0.11912         11.131         11.075           -8.460          -11.659         0.22361E+00    0.22361E+00    0
   43   23        60   26        0.77014         21.526         22.371           -9.980           -9.029         0.22361E+00    0.22361E+00    0
   45   24        60   26        0.31714         24.105         23.726           -8.515           -8.567         0.22361E+00    0.22361E+00    0
   43   23        60   28        0.93614         17.985         18.935          -10.960          -10.060         0.22361E+00    0.23453E+00    1
   45   24        60   28        0.56374         18.992         19.569           -9.830           -9.830         0.22361E+00    0.23043E+00    1
   46   26        60   28        0.99591         18.691         19.645           -7.800           -8.526         0.22361E+00    0.22361E+00    0
   43   23        60   29        0.04991         19.952         19.998          -11.260          -10.336         0.22361E+00    0.22361E+00    0
   45   24        60   29        0.15235         20.975         20.816          -10.295          -10.187         0.22361E+00    0.22361E+00    0
   46   26        60   29        0.11826         19.380         19.267           -8.505           -9.123         0.22361E+00    0.22361E+00    0
   43   23        60   30        0.03754         23.192         23.157          -11.635          -10.503         0.22361E+00    0.22361E+00    0
   45   24        60   30        0.02039         24.762         24.742          -11.015          -10.409         0.22361E+00    0.22361E+00    0
   46   26        60   30        0.07152         22.435         22.515           -9.490           -9.494         0.22361E+00    0.22361E+00    0
   47   28        60   30        1.78342         22.459         20.543           -7.205           -7.992         0.22361E+00    0.22361E+00    0
