    P+   P-        C+   C-  Normalised_Error  Observed_Rho  Calculated_Rho  Observed_Phase  Calculated_Phase  Original_Weight   Final_Weight   C
   56   36        58   38        0.74629         15.522         16.112           -2.506           -2.670         0.22361E+00    0.22361E+00    0
   45   24        58   39        0.27432         11.709         11.550           -3.036           -3.033         0.22361E+00    0.22361E+00    0
   46   26        58   39        1.24909         12.194         12.980           -2.806           -2.935         0.22361E+00    0.22361E+00    0
   47   28        58   39        0.21393         15.147         15.310           -2.666           -2.828         0.22361E+00    0.22361E+00    0
   49   29        58   39        0.65291         13.087         13.522           -2.655           -2.801         0.22361E+00    0.22361E+00    0
   50   30        58   39        0.52130         13.252         13.602           -2.825           -2.815         0.22361E+00    0.22361E+00    0
   52   31        58   39        0.86600         10.659         11.284           -2.834           -2.863         0.22361E+00    0.25655E+00    1
   53   32        58   39        0.98676         10.386         11.064           -2.762           -2.847         0.22361E+00    0.25312E+00    1
   54   33        58   39        1.07334         11.930         11.307           -2.713           -2.832         0.22361E+00    0.22361E+00    0
   55   35        58   39        0.63737         13.618         13.190           -2.613           -2.761         0.22361E+00    0.22361E+00    0
   56   36        58   39        0.30944         14.371         14.596           -2.609           -2.791         0.22361E+00    0.22361E+00    0
   45   24        58   41        1.24914         10.893         10.182           -3.302           -3.125         0.22361E+00    0.23247E+00    1
   46   26        58   41        1.37079         12.490         11.573           -2.942           -3.033         0.22361E+00    0.23594E+00    1
   55   35        58   41        0.17789         11.353         11.252           -2.691           -2.907         0.22361E+00    0.22361E+00    0
   43   23        58   42        0.66459         12.503         12.094           -3.689           -3.297         0.22361E+00    0.22361E+00    0
   45   24        58   42        1.45177          7.389          7.945           -3.636           -3.318         0.22361E+00    0.22361E+00    0
   47   28        58   42        0.50842         10.149          9.894           -3.167           -3.218         0.22361E+00    0.22361E+00    0
   49   29        58   42        1.52674          5.710          6.524           -3.219           -3.254         0.22361E+00    0.29553E+00    1
   55   35        58   42        0.62049          9.108          8.829           -2.736           -3.097         0.22361E+00    0.22361E+00    0
   56   36        58   42        0.42059         11.043         11.278           -2.636           -3.091         0.22361E+00    0.22361E+00    0
   43   23        59   26        0.14105         17.106         16.986           -2.552           -2.641         0.22361E+00    0.22361E+00    0
   45   24        59   26        0.61095         17.655         18.202           -2.544           -2.599         0.22361E+00    0.22361E+00    0
   43   23        59   28        0.59677         14.730         15.176           -2.514           -2.694         0.22361E+00    0.22361E+00    0
   45   24        59   28        0.98068         15.624         16.409           -2.507           -2.669         0.22361E+00    0.22361E+00    0
   46   26        59   28        0.39734         18.266         17.907           -2.532           -2.544         0.22361E+00    0.22361E+00    0
   43   23        59   29        0.51400         14.331         14.704           -2.516           -2.715         0.22361E+00    0.22361E+00    0
   45   24        59   29        0.63788         16.551         16.031           -2.598           -2.695         0.22361E+00    0.22361E+00    0
   46   26        59   29        0.29304         17.076         16.827           -2.556           -2.580         0.22361E+00    0.22361E+00    0
   43   23        59   30        0.63643         15.193         14.718           -2.521           -2.737         0.22361E+00    0.22361E+00    0
   45   24        59   30        0.21204         16.024         16.195           -2.422           -2.721         0.22361E+00    0.22361E+00    0
   46   26        59   30        0.31131         16.757         16.498           -2.551           -2.615         0.22361E+00    0.22361E+00    0
   47   28        59   30        1.36081         20.336         18.929           -2.540           -2.500         0.22361E+00    0.22953E+00    1
   43   23        59   31        0.37954         15.122         14.838           -2.477           -2.758         0.22361E+00    0.22361E+00    0
   45   24        59   31        0.29486         16.633         16.390           -2.604           -2.746         0.22361E+00    0.22361E+00    0
   46   26        59   31        0.46059         15.986         16.359           -2.484           -2.645         0.22361E+00    0.22361E+00    0
   47   28        59   31        0.22683         18.187         18.394           -2.489           -2.537         0.22361E+00    0.22361E+00    0
   49   29        59   31        0.80138         20.316         19.519           -2.467           -2.489         0.22361E+00    0.22361E+00    0
   43   23        59   32        1.03997         15.943         15.135           -2.490           -2.780         0.22361E+00    0.22361E+00    0
   45   24        59   32        0.15419         16.794         16.666           -2.534           -2.770         0.22361E+00    0.22361E+00    0
   46   26        59   32        0.06263         16.447         16.498           -2.507           -2.673         0.22361E+00    0.22361E+00    0
   47   28        59   32        0.16862         18.106         18.259           -2.571           -2.568         0.22361E+00    0.22361E+00    0
   49   29        59   32        1.16903         18.299         19.400           -2.493           -2.524         0.22361E+00    0.22361E+00    0
   50   30        59   32        0.26018         19.311         19.564           -2.506           -2.483         0.22361E+00    0.22361E+00    0
   43   23        59   33        0.14569         15.580         15.467           -2.625           -2.805         0.22361E+00    0.22361E+00    0
   45   24        59   33        0.61337         16.307         16.815           -2.557           -2.797         0.22361E+00    0.22361E+00    0
   46   26        59   33        0.77434         17.341         16.682           -2.499           -2.702         0.22361E+00    0.22361E+00    0
   47   28        59   33        0.28499         18.016         18.275           -2.568           -2.600         0.22361E+00    0.22361E+00    0
   49   29        59   33        1.47189         20.975         19.379           -2.462           -2.558         0.22361E+00    0.23185E+00    1
   50   30        59   33        0.66136         20.082         19.429           -2.531           -2.524         0.22361E+00    0.22361E+00    0
   52   31        59   33        0.36407         18.403         18.741           -2.606           -2.496         0.22361E+00    0.22361E+00    0
   43   23        59   35        0.21620         15.971         15.800           -2.680           -2.858         0.22361E+00    0.22361E+00    0
   45   24        59   35        0.05472         16.365         16.320           -2.633           -2.851         0.22361E+00    0.22361E+00    0
   46   26        59   35        1.66605         18.473         16.686           -2.581           -2.757         0.22361E+00    0.24707E+00    1
   47   28        59   35        0.18705         18.538         18.365           -2.503           -2.655         0.22361E+00    0.22361E+00    0
   49   29        59   35        0.93744         18.292         19.170           -2.469           -2.616         0.22361E+00    0.22361E+00    0
   50   30        59   35        0.04047         19.009         19.047           -2.687           -2.595         0.22361E+00    0.22361E+00    0
   52   31        59   35        1.13938         18.519         17.493           -2.670           -2.594         0.22361E+00    0.22361E+00    0
   53   32        59   35        1.59609         16.048         17.486           -2.644           -2.556         0.22361E+00    0.23195E+00    1
   54   33        59   35        1.59044         19.634         18.133           -2.535           -2.504         0.22361E+00    0.22361E+00    0
   45   24        59   36        0.78894         15.085         15.692           -2.720           -2.883         0.22361E+00    0.22361E+00    0
   46   26        59   36        0.21056         16.564         16.391           -2.609           -2.788         0.22361E+00    0.22361E+00    0
   47   28        59   36        0.01427         18.231         18.244           -2.588           -2.686         0.22361E+00    0.22361E+00    0
   49   29        59   36        0.89580         17.889         18.708           -2.483           -2.649         0.22361E+00    0.22361E+00    0
   50   30        59   36        1.28276         19.790         18.560           -2.628           -2.635         0.22361E+00    0.22361E+00    0
   52   31        59   36        1.17222         15.567         16.585           -2.782           -2.648         0.22361E+00    0.23242E+00    1
   53   32        59   36        0.30097         16.138         16.382           -2.679           -2.616         0.22361E+00    0.22361E+00    0
   54   33        59   36        0.84106         16.080         16.770           -2.635           -2.571         0.22361E+00    0.22361E+00    0
   43   23        59   37        0.92690         16.330         15.579           -2.845           -2.924         0.22361E+00    0.22537E+00    1
   45   24        59   37        0.33291         14.676         14.922           -2.775           -2.918         0.22361E+00    0.22361E+00    0
   46   26        59   37        0.75309         16.556         15.944           -2.650           -2.823         0.22361E+00    0.22361E+00    0
   47   28        59   37        0.45067         18.435         18.024           -2.541           -2.720         0.22361E+00    0.22361E+00    0
   49   29        59   37        1.37122         16.811         18.021           -2.501           -2.685         0.22361E+00    0.22516E+00    1
   50   30        59   37        0.42903         17.526         17.906           -2.576           -2.678         0.22361E+00    0.22361E+00    0
   52   31        59   37        0.96339         14.768         15.589           -2.750           -2.705         0.22361E+00    0.23701E+00    1
   53   32        59   37        1.26699         14.166         15.263           -2.756           -2.679         0.22361E+00    0.24257E+00    1
   54   33        59   37        1.37141         14.218         15.470           -2.625           -2.640         0.22361E+00    0.24811E+00    1
   55   35        59   37        1.79385         16.095         17.884           -2.536           -2.524         0.22361E+00    0.24240E+00    1
   43   23        59   38        1.61316         17.032         15.193           -2.840           -2.965         0.22361E+00    0.26612E+00    1
   45   24        59   38        1.64957         15.552         13.956           -2.889           -2.960         0.22361E+00    0.25622E+00    1
   46   26        59   38        0.28398         15.421         15.204           -2.831           -2.864         0.22361E+00    0.22361E+00    0
   47   28        59   38        1.52462         19.094         17.447           -2.589           -2.760         0.22361E+00    0.24328E+00    1
   49   29        59   38        0.58802         16.414         16.904           -2.612           -2.727         0.22361E+00    0.22361E+00    0
   50   30        59   38        0.41137         16.484         16.827           -2.619           -2.729         0.22361E+00    0.22361E+00    0
   52   31        59   38        0.71424         13.713         14.287           -2.904           -2.769         0.22361E+00    0.23981E+00    1
   53   32        59   38        0.02287         13.891         13.875           -2.808           -2.749         0.22361E+00    0.22602E+00    1
   54   33        59   38        0.70452         14.432         13.933           -2.701           -2.715         0.22361E+00    0.22361E+00    0
   55   35        59   38        0.64861         15.365         15.871           -2.730           -2.609         0.22361E+00    0.22361E+00    0
   56   36        59   38        0.61289         17.291         16.769           -2.511           -2.573         0.22361E+00    0.22361E+00    0
   43   23        59   39        1.68465         16.857         14.863           -3.088           -3.009         0.22361E+00    0.27339E+00    1
   45   24        59   39        1.35604         14.154         13.077           -2.974           -3.005         0.22361E+00    0.24160E+00    1
   46   26        59   39        0.21492         14.349         14.504           -2.836           -2.909         0.22361E+00    0.22361E+00    0
   47   28        59   39        0.25441         17.133         16.916           -2.640           -2.804         0.22361E+00    0.22361E+00    0
   49   29        59   39        0.20662         15.963         15.799           -2.630           -2.774         0.22361E+00    0.22361E+00    0
   50   30        59   39        1.65496         14.334         15.789           -2.632           -2.784         0.22361E+00    0.24172E+00    1
   52   31        59   39        0.67481         12.622         13.136           -2.783           -2.836         0.22361E+00    0.24322E+00    1
   53   32        59   39        0.29213         12.490         12.695           -2.790           -2.821         0.22361E+00    0.23632E+00    1
   54   33        59   39        0.98094         11.962         12.674           -2.856           -2.793         0.22361E+00    0.24270E+00    1
   55   35        59   39        0.55614         13.946         14.339           -2.685           -2.697         0.22361E+00    0.22361E+00    0
   56   36        59   39        1.20337         15.820         14.896           -2.562           -2.684         0.22361E+00    0.22361E+00    0
   43   23        59   41        1.03482         15.175         14.338           -3.229           -3.091         0.22361E+00    0.23414E+00    1
   45   24        59   41        1.51156         10.782         11.628           -3.105           -3.091         0.22361E+00    0.22361E+00    0
   45   24        59   42        0.38876          9.341          9.161           -3.415           -3.273         0.22361E+00    0.22361E+00    0
   47   28        59   42        0.63609         11.674         12.051           -2.953           -3.135         0.22361E+00    0.22361E+00    0
   55   35        59   42        1.20708          7.731          8.413           -3.118           -3.118         0.22361E+00    0.26460E+00    1
   43   23        60   26        0.23988         16.837         17.040           -2.599           -2.640         0.22361E+00    0.22361E+00    0
   45   24        60   26        1.17048         19.374         18.272           -2.442           -2.599         0.22361E+00    0.22361E+00    0
   43   23        60   28        1.21611         16.249         15.290           -2.534           -2.692         0.22361E+00    0.22361E+00    0
   45   24        60   28        0.65339         17.148         16.597           -2.498           -2.667         0.22361E+00    0.22361E+00    0
   46   26        60   28        1.36451         19.346         17.984           -2.548           -2.543         0.22361E+00    0.23128E+00    1
   43   23        60   29        0.93294         14.182         14.859           -2.415           -2.711         0.22361E+00    0.22361E+00    0
   45   24        60   29        0.00890         16.302         16.309           -2.514           -2.692         0.22361E+00    0.22361E+00    0
   46   26        60   29        1.18871         17.995         16.956           -2.519           -2.579         0.22361E+00    0.22361E+00    0
   43   23        60   30        0.37100         14.656         14.930           -2.550           -2.731         0.22361E+00    0.22361E+00    0
   45   24        60   30        0.56308         17.077         16.603           -2.551           -2.717         0.22361E+00    0.22361E+00    0
   46   26        60   30        1.27568         17.821         16.702           -2.533           -2.613         0.22361E+00    0.22549E+00    1
   47   28        60   30        0.92500         19.925         19.025           -2.491           -2.499         0.22361E+00    0.22361E+00    0
   43   23        60   31        0.51906         15.515         15.118           -2.519           -2.752         0.22361E+00    0.22361E+00    0
   45   24        60   31        1.18358         17.988         16.954           -2.545           -2.741         0.22361E+00    0.22361E+00    0
   46   26        60   31        0.67313         17.225         16.655           -2.613           -2.643         0.22361E+00    0.22361E+00    0
   47   28        60   31        0.41069         18.180         18.557           -2.606           -2.536         0.22361E+00    0.22361E+00    0
   49   29        60   31        1.08218         20.828         19.731           -2.516           -2.489         0.22361E+00    0.22361E+00    0
   43   23        60   32        0.83991         16.162         15.497           -2.478           -2.772         0.22361E+00    0.22361E+00    0
   45   24        60   32        0.80534         16.730         17.417           -2.615           -2.764         0.22361E+00    0.22361E+00    0
   46   26        60   32        0.62829         17.455         16.915           -2.506           -2.670         0.22361E+00    0.22361E+00    0
   47   28        60   32        0.41295         18.897         18.511           -2.563           -2.567         0.22361E+00    0.22361E+00    0
   49   29        60   32        0.05492         19.825         19.771           -2.529           -2.523         0.22361E+00    0.22361E+00    0
   43   23        60   33        0.14161         15.814         15.926           -2.642           -2.796         0.22361E+00    0.22361E+00    0
   45   24        60   33        1.45597         19.302         17.774           -2.547           -2.789         0.22361E+00    0.23799E+00    1
   46   26        60   33        1.13146         18.252         17.248           -2.578           -2.697         0.22361E+00    0.22361E+00    0
   47   28        60   33        1.04883         19.647         18.643           -2.568           -2.598         0.22361E+00    0.22361E+00    0
   49   29        60   33        0.44438         19.524         19.962           -2.514           -2.556         0.22361E+00    0.22361E+00    0
   52   31        60   33        0.13000         19.064         19.188           -2.521           -2.493         0.22361E+00    0.22361E+00    0
   43   23        60   35        0.23698         16.268         16.462           -2.620           -2.845         0.22361E+00    0.22361E+00    0
   45   24        60   35        0.94671         18.494         17.639           -2.728           -2.840         0.22361E+00    0.22361E+00    0
   46   26        60   35        0.26981         17.353         17.589           -2.743           -2.750         0.22361E+00    0.22361E+00    0
   47   28        60   35        1.32887         20.393         19.036           -2.515           -2.651         0.22361E+00    0.22766E+00    1
   49   29        60   35        0.71033         21.039         20.305           -2.534           -2.612         0.22361E+00    0.22361E+00    0
   50   30        60   35        1.01756         21.102         20.056           -2.584           -2.589         0.22361E+00    0.22361E+00    0
   52   31        60   35        0.21675         18.373         18.573           -2.625           -2.586         0.22361E+00    0.22361E+00    0
   53   32        60   35        0.78457         17.721         18.430           -2.556           -2.548         0.22361E+00    0.22361E+00    0
   54   33        60   35        0.28030         19.187         18.920           -2.527           -2.495         0.22361E+00    0.22361E+00    0
   43   23        60   36        0.97424         15.706         16.490           -2.743           -2.875         0.22361E+00    0.22361E+00    0
   45   24        60   36        0.96218         17.973         17.129           -2.606           -2.870         0.22361E+00    0.22361E+00    0
   46   26        60   36        1.46898         19.060         17.456           -2.679           -2.779         0.22361E+00    0.24460E+00    1
   47   28        60   36        0.06558         19.154         19.091           -2.510           -2.680         0.22361E+00    0.22361E+00    0
   49   29        60   36        0.06558         20.076         20.142           -2.552           -2.643         0.22361E+00    0.22361E+00    0
   50   30        60   36        0.31697         19.563         19.876           -2.623           -2.627         0.22361E+00    0.22361E+00    0
   53   32        60   36        0.75082         18.334         17.658           -2.577           -2.605         0.22361E+00    0.22361E+00    0
   54   33        60   36        0.06971         17.987         17.924           -2.667           -2.556         0.22361E+00    0.22361E+00    0
   43   23        60   37        0.77286         17.095         16.424           -2.834           -2.908         0.22361E+00    0.22772E+00    1
   45   24        60   37        0.90009         17.192         16.435           -2.774           -2.904         0.22361E+00    0.22361E+00    0
   46   26        60   37        0.07512         17.229         17.164           -2.692           -2.812         0.22361E+00    0.22361E+00    0
   47   28        60   37        0.21054         19.269         19.067           -2.463           -2.712         0.22361E+00    0.22361E+00    0
   49   29        60   37        1.20487         21.010         19.752           -2.520           -2.677         0.22361E+00    0.22642E+00    1
   50   30        60   37        0.15569         19.689         19.536           -2.574           -2.667         0.22361E+00    0.22361E+00    0
   52   31        60   37        0.95162         16.443         17.292           -2.696           -2.692         0.22361E+00    0.23001E+00    1
   53   32        60   37        1.58384         15.187         16.846           -2.721           -2.665         0.22361E+00    0.25583E+00    1
   54   33        60   37        0.30218         16.703         16.957           -2.609           -2.621         0.22361E+00    0.22361E+00    0
   55   35        60   37        0.58840         18.408         18.958           -2.624           -2.505         0.22361E+00    0.22361E+00    0
   43   23        60   38        1.71345         14.781         16.103           -2.851           -2.947         0.22361E+00    0.22361E+00    0
   45   24        60   38        1.86371         17.944         15.486           -2.760           -2.943         0.22361E+00    0.28112E+00    1
   46   26        60   38        0.53034         16.980         16.536           -2.740           -2.851         0.22361E+00    0.22361E+00    0
   47   28        60   38        0.73319         19.366         18.669           -2.549           -2.749         0.22361E+00    0.22361E+00    0
   49   29        60   38        0.67231         19.505         18.860           -2.459           -2.716         0.22361E+00    0.22361E+00    0
   50   30        60   38        1.92813         16.693         18.700           -2.602           -2.714         0.22361E+00    0.24269E+00    1
   52   31        60   38        1.37327         14.831         16.160           -2.843           -2.753         0.22361E+00    0.24999E+00    1
   53   32        60   38        0.34516         15.358         15.627           -2.750           -2.732         0.22361E+00    0.22420E+00    1
   54   33        60   38        0.37234         15.301         15.595           -2.750           -2.693         0.22361E+00    0.22577E+00    1
   55   35        60   38        1.17452         18.309         17.265           -2.604           -2.581         0.22361E+00    0.22361E+00    0
   56   36        60   38        1.29800         16.592         17.929           -2.543           -2.532         0.22361E+00    0.24435E+00    1
   43   23        60   39        1.26725         17.259         15.835           -2.857           -2.988         0.22361E+00    0.26069E+00    1
   45   24        60   39        1.26152         15.776         14.606           -2.878           -2.986         0.22361E+00    0.24714E+00    1
   46   26        60   39        0.06607         15.988         15.936           -2.757           -2.893         0.22361E+00    0.22361E+00    0
   47   28        60   39        1.17389         19.574         18.326           -2.645           -2.791         0.22361E+00    0.23687E+00    1
   49   29        60   39        0.49017         17.512         17.947           -2.576           -2.760         0.22361E+00    0.22361E+00    0
   50   30        60   39        0.82952         18.631         17.874           -2.829           -2.765         0.22361E+00    0.22361E+00    0
   52   31        60   39        0.76626         14.486         15.113           -2.859           -2.817         0.22361E+00    0.23512E+00    1
   53   32        60   39        0.39888         14.244         14.548           -2.819           -2.803         0.22361E+00    0.23006E+00    1
   54   33        60   39        0.98884         13.638         14.433           -2.613           -2.768         0.22361E+00    0.23933E+00    1
   55   35        60   39        1.33510         14.892         15.954           -2.621           -2.662         0.22361E+00    0.22715E+00    1
   56   36        60   39        1.25023         15.023         16.216           -2.593           -2.628         0.22361E+00    0.24722E+00    1
   58   37        60   39        0.23052         16.156         16.344           -2.549           -2.699         0.22361E+00    0.22361E+00    0
   45   24        60   42        0.05734         10.424         10.454           -3.399           -3.241         0.22361E+00    0.22361E+00    0
   55   35        60   42        1.43104          8.146          9.327           -3.226           -3.114         0.22361E+00    0.30765E+00    1
   56   36        60   42        1.65596          7.781          9.344           -2.970           -3.120         0.22361E+00    0.33247E+00    1
   58   37        60   42        1.69108         12.218         10.991           -2.681           -3.196         0.22361E+00    0.25011E+00    1
   43   23        61   26        1.50300         18.431         17.071           -2.610           -2.639         0.22361E+00    0.22587E+00    1
   45   24        61   26        0.94433         19.207         18.322           -2.453           -2.598         0.22361E+00    0.22361E+00    0
   43   23        61   28        0.17813         15.216         15.353           -2.476           -2.689         0.22361E+00    0.22361E+00    0
   45   24        61   28        0.32062         16.463         16.729           -2.539           -2.665         0.22361E+00    0.22361E+00    0
   46   26        61   28        0.20256         18.218         18.034           -2.529           -2.543         0.22361E+00    0.22361E+00    0
   43   23        61   29        1.51075         13.856         14.943           -2.565           -2.706         0.22361E+00    0.22361E+00    0
   45   24        61   29        0.57810         16.989         16.505           -2.508           -2.689         0.22361E+00    0.22361E+00    0
   46   26        61   29        0.60453         16.533         17.040           -2.560           -2.578         0.22361E+00    0.22361E+00    0
   43   23        61   30        0.35621         14.781         15.046           -2.513           -2.725         0.22361E+00    0.22361E+00    0
   45   24        61   30        0.38763         17.227         16.896           -2.360           -2.713         0.22361E+00    0.22361E+00    0
   46   26        61   30        0.81706         16.160         16.834           -2.595           -2.611         0.22361E+00    0.22361E+00    0
   47   28        61   30        0.13933         18.948         19.081           -2.608           -2.499         0.22361E+00    0.22361E+00    0
   43   23        61   31        1.21582         16.282         15.273           -2.504           -2.744         0.22361E+00    0.22942E+00    1
   45   24        61   31        0.62137         17.917         17.369           -2.475           -2.735         0.22361E+00    0.22361E+00    0
   46   26        61   31        0.23163         16.656         16.850           -2.600           -2.640         0.22361E+00    0.22361E+00    0
   47   28        61   31        0.16866         18.497         18.653           -2.566           -2.535         0.22361E+00    0.22361E+00    0
   49   29        61   31        0.16541         19.710         19.873           -2.575           -2.488         0.22361E+00    0.22361E+00    0
   43   23        61   32        0.10484         15.785         15.703           -2.505           -2.763         0.22361E+00    0.22361E+00    0
   45   24        61   32        0.12706         17.869         17.983           -2.540           -2.757         0.22361E+00    0.22361E+00    0
   46   26        61   32        0.23268         17.394         17.192           -2.502           -2.666         0.22361E+00    0.22361E+00    0
   47   28        61   32        0.75166         17.972         18.660           -2.576           -2.565         0.22361E+00    0.22361E+00    0
   49   29        61   32        0.23471         19.789         20.022           -2.483           -2.521         0.22361E+00    0.22361E+00    0
   50   30        61   32        1.55468         21.670         20.003           -2.470           -2.480         0.22361E+00    0.22694E+00    1
   43   23        61   33        0.00475         16.194         16.194           -2.547           -2.784         0.22361E+00    0.22361E+00    0
   45   24        61   33        0.82662         19.296         18.515           -2.590           -2.780         0.22361E+00    0.22361E+00    0
   46   26        61   33        0.70194         18.262         17.632           -2.471           -2.692         0.22361E+00    0.22361E+00    0
   47   28        61   33        0.70094         19.536         18.863           -2.511           -2.595         0.22361E+00    0.22361E+00    0
   49   29        61   33        1.01180         19.360         20.365           -2.568           -2.553         0.22361E+00    0.22361E+00    0
   50   30        61   33        0.94332         19.279         20.210           -2.536           -2.518         0.22361E+00    0.22361E+00    0
   52   31        61   33        0.57471         20.078         19.509           -2.573           -2.490         0.22361E+00    0.22361E+00    0
   45   24        61   35        1.25726         20.066         18.700           -2.539           -2.828         0.22361E+00    0.23676E+00    1
   46   26        61   35        0.11921         18.333         18.224           -2.629           -2.741         0.22361E+00    0.22361E+00    0
   47   28        61   35        1.32217         20.839         19.447           -2.473           -2.646         0.22361E+00    0.22863E+00    1
   49   29        61   35        1.05030         20.044         21.124           -2.455           -2.607         0.22361E+00    0.22361E+00    0
   50   30        61   35        0.63733         20.124         20.776           -2.452           -2.583         0.22361E+00    0.22361E+00    0
   52   31        61   35        1.29751         20.708         19.407           -2.684           -2.578         0.22361E+00    0.22361E+00    0
   53   32        61   35        1.16154         18.072         19.153           -2.574           -2.541         0.22361E+00    0.22361E+00    0
   54   33        61   35        1.60322         21.141         19.512           -2.610           -2.488         0.22361E+00    0.22361E+00    0
   43   23        61   36        1.40386         18.701         16.954           -2.642           -2.858         0.22361E+00    0.26428E+00    1
   45   24        61   36        1.16074         19.520         18.301           -2.716           -2.856         0.22361E+00    0.23576E+00    1
   46   26        61   36        0.67740         18.846         18.218           -2.529           -2.769         0.22361E+00    0.22361E+00    0
   47   28        61   36        0.30733         19.319         19.618           -2.562           -2.674         0.22361E+00    0.22361E+00    0
   49   29        61   36        0.51329         21.754         21.203           -2.518           -2.637         0.22361E+00    0.22361E+00    0
   50   30        61   36        2.05136         23.929         20.842           -2.625           -2.618         0.22361E+00    0.25952E+00    1
   52   31        61   36        0.07988         19.047         19.123           -2.641           -2.626         0.22361E+00    0.22361E+00    0
   53   32        61   36        1.58122         17.195         18.688           -2.641           -2.594         0.22361E+00    0.22947E+00    1
   54   33        61   36        0.83895         19.658         18.850           -2.580           -2.545         0.22361E+00    0.22361E+00    0
   43   23        61   37        0.82270         17.722         16.948           -2.826           -2.889         0.22361E+00    0.23287E+00    1
   46   26        61   37        1.11788         19.155         18.049           -2.606           -2.800         0.22361E+00    0.23058E+00    1
   47   28        61   37        0.97580         18.785         19.724           -2.628           -2.704         0.22361E+00    0.22361E+00    0
   49   29        61   37        0.93183         22.069         21.064           -2.545           -2.668         0.22361E+00    0.22361E+00    0
   50   30        61   37        0.43904         21.230         20.769           -2.707           -2.656         0.22361E+00    0.22361E+00    0
   52   31        61   37        0.98370         17.820         18.732           -2.700           -2.677         0.22361E+00    0.22528E+00    1
   53   32        61   37        0.41540         17.825         18.199           -2.711           -2.651         0.22361E+00    0.22361E+00    0
   54   33        61   37        1.35381         16.961         18.238           -2.606           -2.605         0.22361E+00    0.23160E+00    1
   55   35        61   37        1.49370         21.335         19.800           -2.623           -2.494         0.22361E+00    0.22361E+00    0
   43   23        61   38        1.11670         17.916         16.669           -2.869           -2.927         0.22361E+00    0.25420E+00    1
   45   24        61   38        1.63362         18.831         16.753           -2.744           -2.925         0.22361E+00    0.26755E+00    1
   46   26        61   38        0.35324         17.824         17.512           -2.710           -2.837         0.22361E+00    0.22361E+00    0
   47   28        61   38        0.77334         18.711         19.448           -2.627           -2.740         0.22361E+00    0.22361E+00    0
   49   29        61   38        0.58786         19.785         20.376           -2.528           -2.706         0.22361E+00    0.22361E+00    0
   50   30        61   38        0.29674         20.456         20.155           -2.607           -2.700         0.22361E+00    0.22361E+00    0
   52   31        61   38        0.61325         17.274         17.814           -2.721           -2.735         0.22361E+00    0.22395E+00    1
   53   32        61   38        0.25342         17.430         17.210           -2.784           -2.714         0.22361E+00    0.22361E+00    0
   54   33        61   38        0.35942         16.829         17.134           -2.665           -2.672         0.22361E+00    0.22361E+00    0
   55   35        61   38        1.85606         16.353         18.466           -2.594           -2.563         0.22361E+00    0.25590E+00    1
   56   36        61   38        1.51077         17.110         19.001           -2.497           -2.509         0.22361E+00    0.26341E+00    1
   43   23        61   39        0.98616         17.478         16.440           -2.772           -2.967         0.22361E+00    0.24910E+00    1
   45   24        61   39        0.82981         16.583         15.872           -2.931           -2.966         0.22361E+00    0.22982E+00    1
   46   26        61   39        1.29715         18.398         16.994           -2.744           -2.878         0.22361E+00    0.24744E+00    1
   47   28        61   39        1.72905         17.643         19.236           -2.580           -2.779         0.22361E+00    0.22361E+00    0
   49   29        61   39        1.10744         20.885         19.645           -2.579           -2.747         0.22361E+00    0.23512E+00    1
   50   30        61   39        0.59257         18.964         19.535           -2.619           -2.748         0.22361E+00    0.22361E+00    0
   52   31        61   39        1.09201         15.960         16.930           -2.843           -2.797         0.22361E+00    0.23247E+00    1
   53   32        61   39        0.20779         16.482         16.312           -2.794           -2.782         0.22361E+00    0.22361E+00    0
   54   33        61   39        0.99997         15.315         16.180           -2.806           -2.745         0.22361E+00    0.23445E+00    1
   55   35        61   39        1.71413         15.732         17.493           -2.622           -2.638         0.22361E+00    0.24877E+00    1
   56   36        61   39        0.20045         17.839         17.661           -2.699           -2.595         0.22361E+00    0.22361E+00    0
   58   37        61   39        0.20141         17.382         17.561           -2.538           -2.597         0.22361E+00    0.22531E+00    1
   43   23        61   42        1.43829         16.962         15.286           -3.355           -3.203         0.22361E+00    0.26894E+00    1
   45   24        61   42        1.20519         12.387         11.479           -3.494           -3.215         0.22361E+00    0.25128E+00    1
   47   28        61   42        0.91153         16.637         15.744           -2.923           -3.053         0.22361E+00    0.24604E+00    1
   55   35        61   42        2.18129          7.975         10.876           -3.302           -3.088         0.22361E+00    0.37709E+00    1
   56   36        61   42        1.41124          9.014         10.509           -3.127           -3.094         0.22361E+00    0.32980E+00    1
   43   23        63   26        1.74862         15.584         17.089           -2.422           -2.632         0.22361E+00    0.22967E+00    1
   45   24        63   26        1.58180         19.994         18.423           -2.488           -2.595         0.22361E+00    0.22745E+00    1
   43   23        63   28        0.73159         15.938         15.365           -2.401           -2.673         0.22361E+00    0.22361E+00    0
   45   24        63   28        1.25759         15.959         16.994           -2.483           -2.655         0.22361E+00    0.22361E+00    0
   46   26        63   28        1.46134         19.661         18.119           -2.507           -2.539         0.22361E+00    0.23641E+00    1
   43   23        63   29        1.27267         15.933         14.950           -2.419           -2.683         0.22361E+00    0.22361E+00    0
   45   24        63   29        0.78106         17.578         16.905           -2.411           -2.673         0.22361E+00    0.22361E+00    0
   46   26        63   29        0.95085         18.015         17.178           -2.532           -2.571         0.22361E+00    0.22361E+00    0
