298
58	17	18	22	21	0.5802706161748936	-10.13815
59	18	19	23	22	0.5407289189948533	-10.186482
60	19	20	24	23	0.5220249003114572	-10.243734
61	1	2	7	6	0.340462085514889	-9.941192
62	2	3	8	7	0.33880949016489675	-9.948241
63	3	4	9	8	0.33697606668190716	-9.959182
64	4	5	10	9	0.33456024644168986	-9.972489
65	5	6	11	10	0.3317569148318263	-9.99029
66	6	7	12	11	0.32880285287574273	-10.005729
67	7	8	13	12	0.3272726781490774	-10.009003
68	8	9	14	13	0.32569462156665024	-9.998823
69	9	10	15	14	0.32454220118704874	-9.992209
70	10	11	16	15	0.3200175208113514	-10.009294
71	11	12	17	16	0.3053369313791622	-10.054259
72	12	13	18	17	0.2990585886448008	-10.086742
73	13	14	19	18	0.28952179242191045	-10.127261
74	14	15	20	19	0.27704128537163997	-10.184195
75	15	16	21	20	0.25873858479285694	-10.252087
76	16	17	22	21	0.24253203255260322	-10.33764
77	17	18	23	22	0.22132693212050836	-10.425471
78	18	19	24	23	0.20427706540144552	-10.526898
79	1	2	8	7	0.19381512485105892	-9.973123
80	2	3	9	8	0.19236751892620602	-9.992747
81	3	4	10	9	0.18805195948669023	-10.021259
82	4	5	11	10	0.18585243594207068	-10.050089
83	5	6	12	11	0.18149420608979958	-10.081687
84	6	7	13	12	0.17868850617585452	-10.093528
85	7	8	14	13	0.176000338014777	-10.088942
86	8	9	15	14	0.1725798743544225	-10.085087
87	9	10	16	15	0.17023864947938705	-10.097428
88	10	11	17	16	0.15956156617645864	-10.150096
89	11	12	18	17	0.15262069175617157	-10.200828
90	12	13	19	18	0.1444040294534465	-10.273542
91	13	14	20	19	0.13456506529388507	-10.364394
92	14	15	21	20	0.12510280682836056	-10.449666
93	15	16	22	21	0.1115637744013698	-10.592603
94	16	17	23	22	0.09906852742640913	-10.758466
95	17	18	24	23	0.08942651303246593	-10.914187
96	1	2	9	8	0.1184631536848176	-10.059917
97	2	3	10	9	0.1153947172287313	-10.103146
98	3	4	11	10	0.11190490579272455	-10.154343
99	4	5	12	11	0.10865005612292018	-10.201626
100	5	6	13	12	0.10508372567548696	-10.232739
101	6	7	14	13	0.10216039958885444	-10.237168
102	7	8	15	14	0.09873052725164082	-10.240276
103	8	9	16	15	0.09546943947803804	-10.257049
104	9	10	17	16	0.08941045555015757	-10.311292
105	10	11	18	17	0.08377163542612419	-10.37092
106	11	12	19	18	0.07727356536218229	-10.470176
107	12	13	20	19	0.07030346403102894	-10.601624
108	13	14	21	20	0.06346139211534432	-10.731912
109	14	15	22	21	0.05643703989274165	-10.910367
110	15	16	23	22	0.047843717575501495	-11.169983
111	16	17	24	23	0.04206927692294861	-11.424488
112	1	2	10	9	0.07457789284025028	-10.220902
113	2	3	11	10	0.07188681047924422	-10.291987
114	3	4	12	11	0.06840988988037418	-10.370422
115	4	5	13	12	0.06574638484618966	-10.42004
116	5	6	14	13	0.06268944543634836	-10.449015
117	6	7	15	14	0.05963644544023735	-10.465233
118	7	8	16	15	0.056747400679866104	-10.491908
119	8	9	17	16	0.052112549788764284	-10.562191
120	9	10	18	17	0.04865051416737351	-10.62238
121	10	11	19	18	0.043890440879557714	-10.741009
122	11	12	20	19	0.03895010673950215	-10.910507
123	12	13	21	20	0.03432169787983642	-11.095387
124	13	14	22	21	0.0297331201337029	-11.347092
125	14	15	23	22	0.025250683561422137	-11.668513
126	15	16	24	23	0.021300433984171387	-12.049117
127	1	2	11	10	0.04809716532776883	-10.464211
128	2	3	12	11	0.04546561422001595	-10.569044
129	3	4	13	12	0.0428457721393718	-10.657257
130	4	5	14	13	0.040553471426300045	-10.710034
131	5	6	15	14	0.037831134274233486	-10.76104
132	6	7	16	15	0.03541138561304059	-10.807571
133	7	8	17	16	0.031999993715077224	-10.902952
134	8	9	18	17	0.029271820207300625	-10.983965
135	9	10	19	18	0.02628521877485741	-11.112778
136	10	11	20	19	0.02287626654184579	-11.316682
137	11	12	21	20	0.019702522021643847	-11.559063
138	12	13	22	21	0.016740481571024684	-11.897901
139	13	14	23	22	0.013921699089309765	-12.327739
140	14	15	24	23	0.011811000371483483	-12.778438
141	1	2	12	11	0.031241420141113776	-10.798035
142	2	3	13	12	0.02924156023349429	-10.917342
143	3	4	14	13	0.02718623527029614	-11.018329
144	4	5	15	14	0.02520472259630412	-11.102754
145	5	6	16	15	0.023166546312262636	-11.196689
146	6	7	17	16	0.020650322863416188	-11.331514
147	7	8	18	17	0.018577863861144264	-11.4453
148	8	9	19	18	0.016374826028092686	-11.612548
149	9	10	20	19	0.014192456201905334	-11.83947
150	10	11	21	20	0.012026447623309032	-12.138872
151	11	12	22	21	0.010055080069108505	-12.570638
152	12	13	23	22	0.00827633046997189	-13.116472
153	13	14	24	23	0.006923021458910443	-13.680612
154	1	2	13	12	0.020575234378100205	-11.200915
155	2	3	14	13	0.019040513258631545	-11.33883
156	3	4	15	14	0.017355553950099956	-11.483871
157	4	5	16	15	0.015893286106208302	-11.620901
158	5	6	17	16	0.013988033466185705	-11.825193
159	6	7	18	17	0.012432235804283681	-11.988322
160	7	8	19	18	0.010805734412951355	-12.206867
161	8	9	20	19	0.009215644264312104	-12.490877
162	9	10	21	20	0.00780502200725344	-12.829151
163	10	11	22	21	0.006474316275657128	-13.345866
164	11	12	23	22	0.005297869362244909	-13.999274
165	12	13	24	23	0.004412929546208169	-14.661535
166	1	3	7	5	3.359962723196272	-9.957142
167	2	4	8	6	3.320062471365173	-9.958119
168	3	5	9	7	3.320789034910349	-9.960195
169	4	6	10	8	3.341187305282996	-9.964103
170	5	7	11	9	3.3130139809680674	-9.969
171	6	8	12	10	3.3242613900663303	-9.974488
172	7	9	13	11	3.3379175500113836	-9.976316
173	8	10	14	12	3.37576008778506	-9.970042
174	9	11	15	13	3.3345647123212294	-9.962526
175	10	12	16	14	3.3220367857826387	-9.96788
176	11	13	17	15	3.338292583653284	-9.986472
177	12	14	18	16	3.2666827279205313	-10.00053
178	13	15	19	17	3.2538064035345964	-10.004142
179	14	16	20	18	3.198536251825411	-10.025892
180	15	17	21	19	3.125563302621185	-10.058132
181	16	18	22	20	3.07622870836746	-10.076086
182	17	19	23	21	2.9500005927488826	-10.104385
183	18	20	24	22	2.830716855103058	-10.139811
184	1	3	9	7	0.84348698865799	-9.979791
185	2	4	10	8	0.8328746981722497	-10.000897
186	3	5	11	9	0.8205058052559135	-10.026058
187	4	6	12	10	0.8074376120861889	-10.053018
188	5	7	13	11	0.7941588711958757	-10.072897
189	6	8	14	12	0.783854005739021	-10.075939
190	7	9	15	13	0.7728794038842649	-10.069446
191	8	10	16	14	0.7627002600787541	-10.069859
192	9	11	17	15	0.7390747265916853	-10.096514
193	10	12	18	16	0.7011677152706287	-10.145784
194	11	13	19	17	0.6733804695568458	-10.196665
195	12	14	20	18	0.6388632031639898	-10.262495
196	13	15	21	19	0.6001339378512863	-10.337842
197	14	16	22	20	0.5515019589135188	-10.433041
198	15	17	23	21	0.5009566583331806	-10.557122
199	16	18	24	22	0.45193130045652674	-10.688176
200	1	3	11	9	0.3098908809186127	-10.231301
201	2	4	12	10	0.29761835928879427	-10.300583
202	3	5	13	11	0.28567566280634876	-10.360637
203	4	6	14	12	0.27409495713491455	-10.397758
204	5	7	15	13	0.2623044142039135	-10.415187
205	6	8	16	14	0.25053236547130275	-10.431024
206	7	9	17	15	0.2364165826156097	-10.46815
207	8	10	18	16	0.21944076322633685	-10.529562
208	9	11	19	17	0.202547472252968	-10.60773
209	10	12	20	18	0.1829381855057741	-10.734706
210	11	13	21	19	0.1632733434561776	-10.894703
211	12	14	22	20	0.14429195092670116	-11.080471
212	13	15	23	21	0.12534319005255967	-11.324175
213	14	16	24	22	0.10619705315783257	-11.643721
214	1	3	13	11	0.12650568149373081	-10.808876
215	2	4	14	12	0.11829749725379424	-10.91423
216	3	5	15	13	0.11028367781028285	-10.997509
217	4	6	16	14	0.10208376304007923	-11.078132
218	5	7	17	15	0.09322324553752259	-11.173003
219	6	8	18	16	0.08366781270988087	-11.290446
220	7	9	19	17	0.07502326534908924	-11.411531
221	8	10	20	18	0.0660591238915844	-11.584992
222	9	11	21	19	0.05691344778788273	-11.828405
223	10	12	22	20	0.04826594154225188	-12.154051
224	11	13	23	21	0.040365922687054016	-12.591064
225	12	14	24	22	0.033530765525566865	-13.108645
226	1	3	15	13	0.054353329293960036	-11.694914
227	2	4	16	14	0.049372736862928195	-11.882242
228	3	5	17	15	0.044353406038005534	-12.091296
229	4	6	18	16	0.03909612415328914	-12.333675
230	5	7	19	17	0.03428669762802176	-12.568984
231	6	8	20	18	0.029439502742909546	-12.855601
232	7	9	21	19	0.02488176564927955	-13.206666
233	8	10	22	20	0.02091336814028353	-13.649892
234	9	11	23	21	0.017342614793452435	-14.255019
235	10	12	24	22	0.014306841036895097	-14.967119
236	1	3	17	15	0.024308292552575807	-12.986608
237	2	4	18	16	0.021472292095491854	-13.350301
238	3	5	19	17	0.01894490475176734	-13.70716
239	4	6	20	18	0.016377387347199148	-14.116813
240	5	7	21	19	0.013906249579620916	-14.574223
241	6	8	22	20	0.01174314714289846	-15.105708
242	7	9	23	21	0.009879464279798886	-15.756297
243	8	10	24	22	0.008305244073195104	-16.477587
244	1	3	19	17	0.011736618699458025	-14.58101
245	2	4	20	18	0.010398347426987486	-15.023925
246	3	5	21	19	0.009155692290629947	-15.477868
247	4	6	22	20	0.008063294910261962	-15.956075
248	5	7	23	21	0.007066337126592017	-16.490823
249	6	8	24	22	0.006120675970887035	-17.081379
250	1	3	21	19	0.006411140571937963	-16.012247
251	2	4	22	20	0.00589714357529359	-16.367152
252	3	5	23	21	0.005468120966124103	-16.714113
253	4	6	24	22	0.0050071933360117445	-17.08225
254	1	4	10	7	2.226571484295663	-9.985675
255	2	5	11	8	2.211291284833561	-10.003441
256	3	6	12	9	2.17807171812185	-10.024437
257	4	7	13	10	2.155473897446726	-10.042342
258	5	8	14	11	2.131090808787399	-10.052193
259	6	9	15	12	2.11090462991213	-10.050101
260	7	10	16	13	2.095686671236229	-10.044144
261	8	11	17	14	2.051228507206616	-10.052855
262	9	12	18	15	1.9996955081662304	-10.081354
263	10	13	19	16	1.9172875310113402	-10.124254
264	11	14	20	17	1.8531984133044421	-10.163306
265	12	15	21	18	1.7805783799716555	-10.210819
266	13	16	22	19	1.6712163229427701	-10.280631
267	14	17	23	20	1.5694699188240189	-10.354977
268	15	18	24	21	1.455368977393222	-10.438848
269	1	4	13	10	0.4698169577245689	-10.460811
270	2	5	14	11	0.44720405029040294	-10.531571
271	3	6	15	12	0.42444569769102714	-10.582305
272	4	7	16	13	0.4024520218389393	-10.615029
273	5	8	17	14	0.3781251193796583	-10.651604
274	6	9	18	15	0.3527297820433979	-10.700613
275	7	10	19	16	0.3235444800632443	-10.777369
276	8	11	20	17	0.29458589718517125	-10.874342
277	9	12	21	18	0.26303302396982087	-11.020281
278	10	13	22	19	0.2314710828921324	-11.215014
279	11	14	23	20	0.2014623703043707	-11.44811
280	12	15	24	21	0.1734572440952038	-11.742921
281	1	4	16	13	0.12466237585045113	-11.665308
282	2	5	17	14	0.11314926191112894	-11.839998
283	3	6	18	15	0.10156920299508386	-12.031663
284	4	7	19	16	0.08956901862628276	-12.25065
285	5	8	20	17	0.0784149381547518	-12.472325
286	6	9	21	18	0.06738355330720058	-12.747756
287	7	10	22	19	0.05724202664608545	-13.100752
288	8	11	23	20	0.047982414738561914	-13.562835
289	9	12	24	21	0.03988983392540015	-14.155667
290	1	4	19	16	0.0370089737239909	-13.81073
291	2	5	20	17	0.03272281848076443	-14.199079
292	3	6	21	18	0.028464388188333183	-14.632488
293	4	7	22	19	0.024537775160533556	-15.113797
294	5	8	23	20	0.020995149224978412	-15.659146
295	6	9	24	21	0.017886099175901136	-16.289159
296	1	4	22	19	0.014240116635775658	-16.079826
297	2	5	23	20	0.013084305454354978	-16.444057
298	3	6	24	21	0.012002520086630457	-16.816921
