    P+   P-        C+   C-  Normalised_Error  Observed_Rho  Calculated_Rho  Observed_Phase  Calculated_Phase  Original_Weight   Final_Weight   C
   47   28        55   33        1.08921         29.802         28.223          -10.105           -9.472         0.22361E+00    0.22361E+00    0
   49   29        55   33        0.42282         24.721         24.204           -9.120           -9.019         0.22361E+00    0.22361E+00    0
   50   30        55   33        0.83677         20.683         19.836           -7.750           -8.624         0.22361E+00    0.22361E+00    0
   52   31        55   33        1.38061         15.323         14.301           -6.630           -8.234         0.22361E+00    0.22361E+00    0
   43   23        55   35        0.60384         28.561         27.712          -12.440          -11.550         0.22361E+00    0.22361E+00    0
   45   24        55   35        0.38837         25.081         24.600          -12.940          -11.544         0.22361E+00    0.22361E+00    0
   46   26        55   35        0.36602         27.673         27.172          -11.965          -11.031         0.22361E+00    0.22361E+00    0
   47   28        55   35        0.95386         34.132         32.543          -10.750           -9.970         0.22361E+00    0.22361E+00    0
   49   29        55   35        0.24289         27.006         26.680           -9.900           -9.590         0.22361E+00    0.22361E+00    0
   50   30        55   35        0.34986         22.813         22.417           -8.770           -9.274         0.22361E+00    0.22361E+00    0
   52   31        55   35        0.26392         14.966         14.771           -7.765           -9.048         0.22361E+00    0.22361E+00    0
   53   32        55   35        0.61367         11.539         11.190           -8.780           -8.695         0.22361E+00    0.22361E+00    0
   43   23        55   36        0.66506         28.718         27.780          -12.895          -11.642         0.22361E+00    0.22361E+00    0
   45   24        55   36        0.47181         24.362         23.795          -12.985          -11.655         0.22361E+00    0.22361E+00    0
   46   26        55   36        0.47343         27.534         26.890          -12.080          -11.193         0.22361E+00    0.22361E+00    0
   47   28        55   36        0.97748         34.887         33.224          -11.195          -10.171         0.22361E+00    0.22361E+00    0
   49   29        55   36        0.22969         26.643         26.339          -10.140           -9.821         0.22361E+00    0.22361E+00    0
   50   30        55   36        0.27284         22.451         22.147           -9.150           -9.534         0.22361E+00    0.22361E+00    0
   52   31        55   36        0.08967         13.983         13.923           -8.305           -9.365         0.22361E+00    0.22361E+00    0
   53   32        55   36        0.36949         10.387         10.197           -9.845           -9.071         0.22361E+00    0.22361E+00    0
   43   23        55   37        0.58832         28.502         27.676          -12.235          -11.712         0.22361E+00    0.22361E+00    0
   45   24        55   37        0.40341         23.323         22.858          -12.910          -11.743         0.22361E+00    0.22361E+00    0
   46   26        55   37        0.42621         26.921         26.353          -12.060          -11.328         0.22361E+00    0.22361E+00    0
   47   28        55   37        0.82379         34.933         33.524          -11.135          -10.341         0.22361E+00    0.22361E+00    0
   49   29        55   37        0.01501         25.632         25.613          -10.170          -10.017         0.22361E+00    0.22361E+00    0
   50   30        55   37        0.01459         21.505         21.496           -9.140           -9.755         0.22361E+00    0.22361E+00    0
   52   31        55   37        0.30031         12.771         12.964           -8.405           -9.636         0.22361E+00    0.22361E+00    0
   53   32        55   37        0.06652          9.226          9.255          -10.395           -9.388         0.22361E+00    0.22361E+00    0
   45   24        55   38        0.38094         22.290         21.870          -13.020          -11.812         0.22361E+00    0.22361E+00    0
   46   26        55   38        0.45639         26.163         25.574          -12.220          -11.439         0.22361E+00    0.22361E+00    0
   47   28        55   38        0.79890         34.652         33.296          -11.480          -10.484         0.22361E+00    0.22361E+00    0
   49   29        55   38        0.04833         24.474         24.533          -10.445          -10.184         0.22361E+00    0.22361E+00    0
   50   30        55   38        0.11324         20.391         20.506           -9.420           -9.945         0.22361E+00    0.22361E+00    0
   52   31        55   38        0.49392         11.658         11.949           -8.810           -9.871         0.22361E+00    0.22361E+00    0
   53   32        55   38        0.26005          8.255          8.363          -11.250           -9.662         0.22361E+00    0.22361E+00    0
   43   23        55   39        0.57897         27.709         26.919          -12.770          -11.821         0.22361E+00    0.22361E+00    0
   45   24        55   39        0.53508         21.341         20.778          -13.160          -11.887         0.22361E+00    0.22361E+00    0
   46   26        55   39        0.75494         25.460         24.517          -12.420          -11.562         0.22361E+00    0.22361E+00    0
   47   28        55   39        1.08402         34.327         32.517          -11.715          -10.644         0.22361E+00    0.22361E+00    0
   49   29        55   39        0.19335         23.342         23.118          -10.765          -10.369         0.22361E+00    0.22361E+00    0
   50   30        55   39        0.08343         19.301         19.222           -9.655          -10.154         0.22361E+00    0.22361E+00    0
   52   31        55   39        0.37071         10.680         10.880           -9.195          -10.126         0.22361E+00    0.22361E+00    0
   53   32        55   39        0.12193          7.448          7.491          -12.060           -9.957         0.22361E+00    0.22361E+00    0
   43   23        55   41        0.72659         25.412         24.506          -12.975          -12.011         0.22361E+00    0.22361E+00    0
   45   24        55   41        0.18617         17.952         17.786          -12.790          -12.120         0.22361E+00    0.22361E+00    0
   45   24        55   42        0.22393         14.867         14.702          -13.365          -12.404         0.22361E+00    0.22361E+00    0
   46   26        55   42        0.08177         17.076         17.008          -13.180          -12.388         0.22361E+00    0.22361E+00    0
   47   28        55   42        0.42768         23.757         23.255          -12.715          -11.731         0.22361E+00    0.22361E+00    0
   50   30        55   42        1.22958         10.749         11.484          -10.800          -11.556         0.22361E+00    0.23186E+00    1
   53   32        55   42        1.33262          3.573          3.961          -17.845          -11.863         0.22361E+00    0.27814E+00    1
   43   23        56   26        0.29493         21.221         21.537          -10.060           -9.516         0.22361E+00    0.22361E+00    0
   45   24        56   26        0.27107         23.635         23.317           -8.505           -9.040         0.22361E+00    0.22361E+00    0
   43   23        56   28        0.23340         17.545         17.751          -10.820          -10.419         0.22361E+00    0.22361E+00    0
   45   24        56   28        0.00578         17.992         17.987          -10.030          -10.153         0.22361E+00    0.22361E+00    0
   46   26        56   28        0.39395         18.347         18.711           -7.875           -8.870         0.22361E+00    0.22361E+00    0
   43   23        56   29        0.15795         19.085         18.935          -11.470          -10.670         0.22361E+00    0.22361E+00    0
   45   24        56   29        0.19303         19.291         19.106          -10.805          -10.470         0.22361E+00    0.22361E+00    0
   46   26        56   29        0.26994         18.739         18.488           -8.695           -9.398         0.22361E+00    0.22361E+00    0
   43   23        56   30        0.18241         21.752         21.556          -11.980          -10.842         0.22361E+00    0.22361E+00    0
   45   24        56   30        0.05369         21.979         21.923          -11.495          -10.688         0.22361E+00    0.22361E+00    0
   46   26        56   30        0.10887         21.231         21.116           -9.730           -9.758         0.22361E+00    0.22361E+00    0
   47   28        56   30        1.61766         22.049         20.313           -7.375           -8.344         0.22361E+00    0.22518E+00    1
   43   23        56   31        0.15964         24.084         23.897          -12.580          -10.986         0.22361E+00    0.22361E+00    0
   45   24        56   31        0.10962         24.164         24.292          -12.340          -10.870         0.22361E+00    0.22361E+00    0
   46   26        56   31        0.01356         23.565         23.556          -10.615          -10.052         0.22361E+00    0.22361E+00    0
   47   28        56   31        1.24730         25.308         23.778           -8.670           -8.740         0.22361E+00    0.22361E+00    0
   49   29        56   31        0.80382         21.485         20.638           -7.265           -8.158         0.22361E+00    0.22361E+00    0
   43   23        56   32        0.42175         26.437         25.887          -12.610          -11.138         0.22361E+00    0.22361E+00    0
   45   24        56   32        0.06865         26.131         26.051          -12.580          -11.058         0.22361E+00    0.22361E+00    0
   46   26        56   32        0.05931         25.597         25.670          -11.160          -10.341         0.22361E+00    0.22361E+00    0
   47   28        56   32        0.92942         28.122         26.845           -9.575           -9.116         0.22361E+00    0.22361E+00    0
   49   29        56   32        0.23075         24.004         23.728           -8.330           -8.604         0.22361E+00    0.22361E+00    0
   50   30        56   32        0.85155         19.526         18.712           -6.660           -8.138         0.22361E+00    0.22361E+00    0
   43   23        56   33        0.60139         28.400         27.560          -12.675          -11.280         0.22361E+00    0.22361E+00    0
   45   24        56   33        0.33051         27.643         27.193          -12.815          -11.231         0.22361E+00    0.22361E+00    0
   46   26        56   33        0.32015         27.904         27.462          -11.670          -10.600         0.22361E+00    0.22361E+00    0
   47   28        56   33        1.19532         31.573         29.742          -10.220           -9.445         0.22361E+00    0.22361E+00    0
   49   29        56   33        0.53297         27.064         26.352           -9.135           -8.985         0.22361E+00    0.22361E+00    0
   50   30        56   33        0.92792         22.637         21.611           -7.850           -8.586         0.22361E+00    0.22361E+00    0
   52   31        56   33        1.49969         17.602         16.331           -6.430           -8.177         0.22361E+00    0.22361E+00    0
   43   23        56   35        0.85512         31.467         30.151          -12.980          -11.512         0.22361E+00    0.22361E+00    0
   45   24        56   35        0.55537         28.910         28.120          -13.050          -11.506         0.22361E+00    0.22361E+00    0
   46   26        56   35        0.50815         31.093         30.314          -12.010          -10.995         0.22361E+00    0.22361E+00    0
   47   28        56   35        1.09282         37.515         35.521          -10.930           -9.936         0.22361E+00    0.22361E+00    0
   49   29        56   35        0.37153         31.316         30.740           -9.980           -9.546         0.22361E+00    0.22361E+00    0
   50   30        56   35        0.52773         26.908         26.207           -8.925           -9.223         0.22361E+00    0.22361E+00    0
   52   31        56   35        0.46280         19.396         18.953           -7.440           -8.964         0.22361E+00    0.22361E+00    0
   53   32        56   35        0.71990         15.929         15.367           -7.165           -8.569         0.22361E+00    0.22361E+00    0
   54   33        56   35        0.66262         12.717         12.303           -5.700           -8.225         0.22361E+00    0.22361E+00    0
   43   23        56   36        0.94313         31.968         30.497          -12.745          -11.601         0.22361E+00    0.22361E+00    0
   45   24        56   36        0.66650         28.407         27.477          -13.100          -11.614         0.22361E+00    0.22361E+00    0
   46   26        56   36        0.63915         31.430         30.443          -12.195          -11.154         0.22361E+00    0.22361E+00    0
   47   28        56   36        1.13223         39.070         36.920          -11.310          -10.133         0.22361E+00    0.22361E+00    0
   49   29        56   36        0.39294         31.742         31.125          -10.335           -9.771         0.22361E+00    0.22361E+00    0
   50   30        56   36        0.50709         27.401         26.715           -9.265           -9.476         0.22361E+00    0.22361E+00    0
   52   31        56   36        0.33439         18.968         18.654           -7.915           -9.268         0.22361E+00    0.22361E+00    0
   53   32        56   36        0.49891         15.241         14.866           -7.765           -8.921         0.22361E+00    0.22361E+00    0
   54   33        56   36        0.14469         11.561         11.482           -6.310           -8.661         0.22361E+00    0.22361E+00    0
   45   24        56   37        0.61980         27.453         26.616          -12.815          -11.699         0.22361E+00    0.22361E+00    0
   46   26        56   37        0.61185         31.181         30.243          -12.160          -11.285         0.22361E+00    0.22361E+00    0
   47   28        56   37        0.99787         39.878         37.938          -11.280          -10.298         0.22361E+00    0.22361E+00    0
   49   29        56   37        0.23198         31.328         30.967          -10.255           -9.961         0.22361E+00    0.22361E+00    0
   50   30        56   37        0.27380         27.033         26.666           -9.100           -9.690         0.22361E+00    0.22361E+00    0
   52   31        56   37        0.03416         17.960         17.969           -7.900           -9.526         0.22361E+00    0.22361E+00    0
   53   32        56   37        0.08496         14.156         14.099           -7.820           -9.215         0.22361E+00    0.22361E+00    0
   54   33        56   37        0.45358         10.347         10.583           -6.370           -9.014         0.22361E+00    0.22361E+00    0
   45   24        56   38        0.60148         26.405         25.624          -13.170          -11.765         0.22361E+00    0.22361E+00    0
   46   26        56   38        0.66833         30.691         29.683          -12.315          -11.394         0.22361E+00    0.22361E+00    0
   47   28        56   38        1.00213         40.278         38.311          -11.450          -10.438         0.22361E+00    0.22361E+00    0
   49   29        56   38        0.19682         30.514         30.216          -10.570          -10.124         0.22361E+00    0.22361E+00    0
   50   30        56   38        0.19333         26.261         26.008           -9.570           -9.874         0.22361E+00    0.22361E+00    0
   52   31        56   38        0.16272         16.820         16.955           -8.255           -9.749         0.22361E+00    0.22361E+00    0
   53   32        56   38        0.09762         13.047         13.109           -8.230           -9.469         0.22361E+00    0.22361E+00    0
   54   33        56   38        0.68045          9.292          9.612           -6.815           -9.315         0.22361E+00    0.22361E+00    0
   43   23        56   39        0.96324         31.700         30.210          -12.680          -11.771         0.22361E+00    0.22361E+00    0
   45   24        56   39        0.63993         25.255         24.461          -13.290          -11.838         0.22361E+00    0.22361E+00    0
   46   26        56   39        0.97897         30.181         28.739          -12.365          -11.514         0.22361E+00    0.22361E+00    0
   47   28        56   39        1.30609         40.570         38.006          -11.875          -10.593         0.22361E+00    0.22361E+00    0
   49   29        56   39        0.47055         29.603         28.915          -10.865          -10.304         0.22361E+00    0.22361E+00    0
   50   30        56   39        0.43941         25.373         24.822           -9.865          -10.076         0.22361E+00    0.22361E+00    0
   52   31        56   39        0.06766         15.643         15.691           -8.645           -9.993         0.22361E+00    0.22361E+00    0
   53   32        56   39        0.08207         12.010         11.962           -8.540           -9.744         0.22361E+00    0.22361E+00    0
   54   33        56   39        0.57413          8.364          8.606           -7.295           -9.637         0.22361E+00    0.22361E+00    0
   45   24        56   41        0.48669         21.560         21.041          -12.500          -12.064         0.22361E+00    0.22361E+00    0
   45   24        56   42        0.60121         18.007         17.475          -13.515          -12.339         0.22361E+00    0.22361E+00    0
   46   26        56   42        0.46052         21.046         20.568          -13.565          -12.322         0.22361E+00    0.22361E+00    0
   47   28        56   42        0.85336         30.231         28.969          -13.070          -11.660         0.22361E+00    0.22361E+00    0
   49   29        56   42        0.31585         18.216         18.506          -11.970          -11.526         0.22361E+00    0.22361E+00    0
   50   30        56   42        0.68204         14.965         15.484          -11.240          -11.452         0.22361E+00    0.22361E+00    0
   43   23        58   26        0.26522         21.454         21.740          -10.080           -9.498         0.22361E+00    0.22361E+00    0
   45   24        58   26        0.28714         23.955         23.613           -8.565           -9.028         0.22361E+00    0.22361E+00    0
   43   23        58   28        0.17487         17.960         18.117          -11.275          -10.376         0.22361E+00    0.22361E+00    0
   45   24        58   28        0.07902         18.695         18.622          -10.050          -10.116         0.22361E+00    0.22361E+00    0
   46   26        58   28        0.36669         18.612         18.956           -7.845           -8.849         0.22361E+00    0.22361E+00    0
   43   23        58   29        0.28562         19.780         19.500          -11.365          -10.617         0.22361E+00    0.22361E+00    0
   45   24        58   29        0.31049         20.441         20.126          -10.755          -10.422         0.22361E+00    0.22361E+00    0
   46   26        58   29        0.32433         19.223         18.914           -8.655           -9.365         0.22361E+00    0.22361E+00    0
   43   23        58   30        0.33326         22.849         22.473          -11.990          -10.782         0.22361E+00    0.22361E+00    0
   45   24        58   30        0.19568         23.873         23.641          -11.225          -10.633         0.22361E+00    0.22361E+00    0
   46   26        58   30        0.17947         22.113         21.915           -9.700           -9.715         0.22361E+00    0.22361E+00    0
   47   28        58   30        1.62773         22.401         20.593           -7.350           -8.314         0.22361E+00    0.22737E+00    1
   43   23        58   31        0.26248         25.590         25.259          -12.370          -10.919         0.22361E+00    0.22361E+00    0
   45   24        58   31        0.09991         27.018         26.890          -12.295          -10.808         0.22361E+00    0.22361E+00    0
   46   26        58   31        0.10415         25.010         24.881          -10.530          -10.000         0.22361E+00    0.22361E+00    0
   47   28        58   31        1.29774         26.015         24.380           -8.710           -8.699         0.22361E+00    0.22361E+00    0
   49   29        58   31        0.86989         22.377         21.424           -7.220           -8.117         0.22361E+00    0.22361E+00    0
   43   23        58   32        0.63913         28.678         27.778          -12.635          -11.065         0.22361E+00    0.22361E+00    0
   45   24        58   32        0.23117         29.996         29.655          -12.555          -10.989         0.22361E+00    0.22361E+00    0
   46   26        58   32        0.09680         27.818         27.686          -11.145          -10.282         0.22361E+00    0.22361E+00    0
   47   28        58   32        1.01329         29.380         27.929           -9.530           -9.065         0.22361E+00    0.22361E+00    0
   49   29        58   32        0.31537         25.730         25.327           -8.310           -8.548         0.22361E+00    0.22361E+00    0
   50   30        58   32        0.92301         20.698         19.765           -6.745           -8.084         0.22361E+00    0.22361E+00    0
   43   23        58   33        0.84323         31.355         30.063          -12.905          -11.201         0.22361E+00    0.22361E+00    0
   45   24        58   33        0.54565         32.743         31.864          -12.735          -11.155         0.22361E+00    0.22361E+00    0
   46   26        58   33        0.46990         31.066         30.346          -11.590          -10.533         0.22361E+00    0.22361E+00    0
   47   28        58   33        1.29320         33.625         31.520          -10.330           -9.384         0.22361E+00    0.22361E+00    0
   49   29        58   33        0.65027         30.097         29.134           -9.165           -8.916         0.22361E+00    0.22361E+00    0
   50   30        58   33        1.05146         25.057         23.773           -7.860           -8.515         0.22361E+00    0.22361E+00    0
   52   31        58   33        1.61389         20.261         18.675           -6.355           -8.093         0.22361E+00    0.22470E+00    1
   43   23        58   35        1.11278         35.935         33.991          -12.495          -11.422         0.22361E+00    0.22361E+00    0
   45   24        58   35        0.81794         36.122         34.677          -13.000          -11.420         0.22361E+00    0.22361E+00    0
   46   26        58   35        0.70852         36.547         35.276          -11.965          -10.915         0.22361E+00    0.22361E+00    0
   47   28        58   35        1.24775         41.947         39.410          -10.970           -9.859         0.22361E+00    0.22361E+00    0
   49   29        58   35        0.56201         37.955         36.904           -9.835           -9.456         0.22361E+00    0.22361E+00    0
   50   30        58   35        0.72441         32.976         31.803           -8.695           -9.126         0.22361E+00    0.22361E+00    0
   52   31        58   35        0.68328         26.378         25.492           -7.405           -8.836         0.22361E+00    0.22361E+00    0
   53   32        58   35        0.93657         22.394         21.370           -7.125           -8.434         0.22361E+00    0.22361E+00    0
   54   33        58   35        0.96339         18.629         17.754           -5.610           -8.043         0.22361E+00    0.22361E+00    0
   43   23        58   36        1.21278         37.080         34.900          -13.190          -11.505         0.22361E+00    0.22361E+00    0
   45   24        58   36        0.95201         36.245         34.561          -13.090          -11.521         0.22361E+00    0.22361E+00    0
   46   26        58   36        0.75626         37.702         36.304          -12.275          -11.066         0.22361E+00    0.22361E+00    0
   47   28        58   36        1.31407         44.855         42.004          -11.285          -10.047         0.22361E+00    0.22361E+00    0
   49   29        58   36        0.60962         40.143         38.939          -10.300           -9.670         0.22361E+00    0.22361E+00    0
   50   30        58   36        0.69136         35.285         34.086           -9.380           -9.365         0.22361E+00    0.22361E+00    0
   52   31        58   36        0.59173         27.862         27.050           -7.920           -9.121         0.22361E+00    0.22361E+00    0
   53   32        58   36        0.77618         23.715         22.812           -7.725           -8.757         0.22361E+00    0.22361E+00    0
   54   33        58   36        0.55292         19.607         19.074           -6.175           -8.423         0.22361E+00    0.22361E+00    0
   43   23        58   37        1.04690         37.483         35.573          -13.470          -11.565         0.22361E+00    0.22361E+00    0
   45   24        58   37        0.93671         35.675         34.043          -12.895          -11.599         0.22361E+00    0.22361E+00    0
   46   26        58   37        0.86410         38.557         36.928          -12.110          -11.190         0.22361E+00    0.22361E+00    0
   47   28        58   37        1.20242         47.079         44.333          -11.205          -10.204         0.22361E+00    0.22361E+00    0
   49   29        58   37        0.46510         41.278         40.329          -10.245           -9.850         0.22361E+00    0.22361E+00    0
   50   30        58   37        0.49672         36.629         35.730           -9.400           -9.566         0.22361E+00    0.22361E+00    0
   52   31        58   37        0.30724         28.295         27.865           -7.830           -9.359         0.22361E+00    0.22361E+00    0
   53   32        58   37        0.41110         24.078         23.589           -7.720           -9.026         0.22361E+00    0.22361E+00    0
   54   33        58   37        0.07924         19.820         19.760           -6.170           -8.730         0.22361E+00    0.22361E+00    0
   55   35        58   37        0.76227         16.805         16.177           -5.590           -8.071         0.22361E+00    0.22361E+00    0
   43   23        58   38        1.08371         37.924         35.925          -13.120          -11.608         0.22361E+00    0.22361E+00    0
   45   24        58   38        0.96196         34.832         33.197          -12.580          -11.658         0.22361E+00    0.22361E+00    0
   46   26        58   38        0.94864         38.794         36.998          -12.075          -11.290         0.22361E+00    0.22361E+00    0
   47   28        58   38        1.23421         48.858         45.935          -11.440          -10.335         0.22361E+00    0.22361E+00    0
   49   29        58   38        0.46592         41.700         40.740          -10.525          -10.002         0.22361E+00    0.22361E+00    0
   50   30        58   38        0.46963         37.213         36.349           -9.580           -9.737         0.22361E+00    0.22361E+00    0
   52   31        58   38        0.20322         27.973         27.692           -8.070           -9.565         0.22361E+00    0.22361E+00    0
   53   32        58   38        0.29207         23.763         23.419           -8.110           -9.256         0.22361E+00    0.22361E+00    0
   54   33        58   38        0.08042         19.474         19.537           -6.640           -8.988         0.22361E+00    0.22361E+00    0
   55   35        58   38        0.34026         16.664         16.386           -6.055           -8.405         0.22361E+00    0.22361E+00    0
   56   36        58   38        0.20125         14.769         14.925           -8.285           -8.184         0.22361E+00    0.22887E+00    1
   45   24        58   39        1.19848         33.984         32.009          -12.935          -11.724         0.22361E+00    0.22361E+00    0
   46   26        58   39        1.29310         38.924         36.488          -12.580          -11.402         0.22361E+00    0.22361E+00    0
   47   28        58   39        1.58881         50.606         46.742          -11.715          -10.481         0.22361E+00    0.22361E+00    0
   49   29        58   39        0.78631         41.807         40.195          -10.790          -10.171         0.22361E+00    0.22361E+00    0
   50   30        58   39        0.76447         37.393         35.990           -9.900           -9.927         0.22361E+00    0.22361E+00    0
   52   31        58   39        0.43737         27.266         26.677           -8.535           -9.792         0.22361E+00    0.22361E+00    0
   53   32        58   39        0.53920         23.072         22.459           -8.465           -9.508         0.22361E+00    0.22361E+00    0
   54   33        58   39        0.20157         18.784         18.600           -7.050           -9.269         0.22361E+00    0.22361E+00    0
   55   35        58   39        0.70822         16.251         15.687           -6.380           -8.752         0.22361E+00    0.22361E+00    0
   56   36        58   39        0.35767         13.788         13.544           -9.335           -8.643         0.22361E+00    0.22361E+00    0
   45   24        58   41        0.95247         29.163         27.807          -12.455          -11.934         0.22361E+00    0.22361E+00    0
   46   26        58   41        0.98041         34.002         32.376          -12.545          -11.719         0.22361E+00    0.22361E+00    0
   55   35        58   41        1.20279         12.996         12.240           -3.745           -9.561         0.22361E+00    0.22361E+00    0
   43   23        58   42        0.09724         31.806         31.959          -12.730          -12.009         0.22361E+00    0.22361E+00    0
   45   24        58   42        1.30726         24.884         23.310          -12.820          -12.188         0.22361E+00    0.22361E+00    0
   47   28        58   42        1.40949         42.938         40.018          -13.215          -11.502         0.22361E+00    0.22361E+00    0
   49   29        58   42        0.29257         28.579         28.165          -12.075          -11.346         0.22361E+00    0.22361E+00    0
   55   35        58   42        1.31846          7.427          7.981           -7.575          -11.055         0.22361E+00    0.23382E+00    1
   56   36        58   42        1.40988          5.573          6.175          -19.945          -11.353         0.22361E+00    0.27006E+00    1
   43   23        59   26        0.21522         21.543         21.776          -10.120           -9.485         0.22361E+00    0.22361E+00    0
   45   24        59   26        0.31455         24.068         23.693           -8.560           -9.019         0.22361E+00    0.22361E+00    0
   43   23        59   28        0.07276         18.099         18.163          -11.355          -10.345         0.22361E+00    0.22361E+00    0
   45   24        59   28        0.17510         18.947         18.782          -10.140          -10.090         0.22361E+00    0.22361E+00    0
   46   26        59   28        0.32464         18.700         19.005           -7.930           -8.835         0.22361E+00    0.22361E+00    0
   43   23        59   29        0.43677         20.015         19.584          -11.665          -10.579         0.22361E+00    0.22361E+00    0
   45   24        59   29        0.44079         20.856         20.402          -10.850          -10.389         0.22361E+00    0.22361E+00    0
   46   26        59   29        0.40515         19.389         19.000           -8.720           -9.342         0.22361E+00    0.22361E+00    0
   43   23        59   30        0.52387         23.248         22.648          -12.045          -10.740         0.22361E+00    0.22361E+00    0
   45   24        59   30        0.30155         24.517         24.152          -11.775          -10.594         0.22361E+00    0.22361E+00    0
   46   26        59   30        0.27646         22.406         22.099           -9.700           -9.686         0.22361E+00    0.22361E+00    0
   47   28        59   30        1.67908         22.517         20.625           -7.415           -8.293         0.22361E+00    0.22861E+00    1
   43   23        59   31        0.63059         26.377         25.560          -12.700          -10.872         0.22361E+00    0.22361E+00    0
   45   24        59   31        0.24980         28.072         27.726          -12.180          -10.764         0.22361E+00    0.22361E+00    0
   46   26        59   31        0.19989         25.468         25.215          -10.670           -9.965         0.22361E+00    0.22361E+00    0
   47   28        59   31        1.41208         26.263         24.472           -8.745           -8.672         0.22361E+00    0.22361E+00    0
   49   29        59   31        0.94629         22.641         21.595           -7.330           -8.090         0.22361E+00    0.22361E+00    0
   43   23        59   32        0.86959         29.495         28.241          -12.815          -11.014         0.22361E+00    0.22361E+00    0
   45   24        59   32        0.47556         31.638         30.897          -12.610          -10.941         0.22361E+00    0.22361E+00    0
   46   26        59   32        0.26991         28.616         28.234          -11.285          -10.241         0.22361E+00    0.22361E+00    0
   47   28        59   32        1.15239         29.792         28.124           -9.655           -9.030         0.22361E+00    0.22361E+00    0
   49   29        59   32        0.43855         26.284         25.714           -8.435           -8.511         0.22361E+00    0.22361E+00    0
   50   30        59   32        1.04744         21.071         19.996           -6.775           -8.050         0.22361E+00    0.22361E+00    0
   43   23        59   33        1.12903         32.509         30.727          -13.085          -11.147         0.22361E+00    0.22361E+00    0
   45   24        59   33        0.80790         34.956         33.575          -13.005          -11.103         0.22361E+00    0.22361E+00    0
   46   26        59   33        0.68108         32.264         31.185          -11.830          -10.487         0.22361E+00    0.22361E+00    0
   47   28        59   33        1.47405         34.320         31.882          -10.445           -9.343         0.22361E+00    0.22361E+00    0
   49   29        59   33        0.82094         31.126         29.874           -9.315           -8.871         0.22361E+00    0.22361E+00    0
   50   30        59   33        1.21198         25.829         24.310           -7.935           -8.469         0.22361E+00    0.22361E+00    0
   52   31        59   33        1.68622         21.033         19.261           -6.520           -8.043         0.22361E+00    0.22843E+00    1
   43   23        59   35        1.50262         37.880         35.140          -13.295          -11.361         0.22361E+00    0.22361E+00    0
   45   24        59   35        1.14338         39.518         37.325          -13.240          -11.360         0.22361E+00    0.22361E+00    0
   46   26        59   35        0.98919         38.776         36.906          -12.310          -10.860         0.22361E+00    0.22361E+00    0
   47   28        59   35        1.49832         43.505         40.366          -11.250           -9.808         0.22361E+00    0.22361E+00    0
   49   29        59   35        0.77685         40.398         38.860          -10.245           -9.397         0.22361E+00    0.22361E+00    0
   50   30        59   35        0.97333         35.190         33.518           -9.035           -9.063         0.22361E+00    0.22361E+00    0
   52   31        59   35        0.92400         28.966         27.659           -7.575           -8.761         0.22361E+00    0.22361E+00    0
   53   32        59   35        1.14968         24.579         23.206           -7.195           -8.359         0.22361E+00    0.22361E+00    0
   54   33        59   35        1.13033         20.304         19.189           -5.655           -7.972         0.22361E+00    0.22361E+00    0
   45   24        59   36        1.32586         40.087         37.518          -13.280          -11.457         0.22361E+00    0.22361E+00    0
   46   26        59   36        1.18362         40.654         38.320          -12.485          -11.006         0.22361E+00    0.22361E+00    0
   47   28        59   36        1.61122         46.969         43.335          -11.525           -9.990         0.22361E+00    0.22361E+00    0
   49   29        59   36        0.90522         43.531         41.605          -10.555           -9.605         0.22361E+00    0.22361E+00    0
   50   30        59   36        1.03129         38.487         36.553           -9.330           -9.294         0.22361E+00    0.22361E+00    0
   52   31        59   36        0.90197         31.580         30.187           -8.010           -9.033         0.22361E+00    0.22361E+00    0
   53   32        59   36        1.04731         27.018         25.640           -7.910           -8.668         0.22361E+00    0.22361E+00    0
   54   33        59   36        0.78569         22.398         21.536           -6.240           -8.331         0.22361E+00    0.22361E+00    0
   43   23        59   37        1.64450         40.342         37.159          -12.835          -11.495         0.22361E+00    0.22361E+00    0
   45   24        59   37        1.34872         39.822         37.226          -13.280          -11.531         0.22361E+00    0.22361E+00    0
   46   26        59   37        1.23282         41.825         39.326          -12.360          -11.124         0.22361E+00    0.22361E+00    0
   47   28        59   37        1.48415         49.664         46.113          -11.700          -10.141         0.22361E+00    0.22361E+00    0
   49   29        59   37        0.80762         45.553         43.751          -10.620           -9.777         0.22361E+00    0.22361E+00    0
   50   30        59   37        0.87582         40.773         39.026           -9.485           -9.487         0.22361E+00    0.22361E+00    0
   52   31        59   37        0.63727         33.022         31.987           -8.175           -9.260         0.22361E+00    0.22361E+00    0
   53   32        59   37        0.70812         28.447         27.458           -8.040           -8.922         0.22361E+00    0.22361E+00    0
   54   33        59   37        0.32996         23.709         23.324           -6.280           -8.618         0.22361E+00    0.22361E+00    0
   55   35        59   37        0.99155         19.348         18.413           -5.710           -7.964         0.22361E+00    0.22361E+00    0
   43   23        59   38        1.59977         40.887         37.697          -13.090          -11.533         0.22361E+00    0.22539E+00    1
   45   24        59   38        1.31169         38.974         36.503          -13.840          -11.585         0.22361E+00    0.22361E+00    0
   46   26        59   38        1.35826         42.504         39.715          -12.500          -11.220         0.22361E+00    0.22361E+00    0
   47   28        59   38        1.62586         52.249         48.171          -11.810          -10.266         0.22361E+00    0.22361E+00    0
